facility_id,flag,severity,detail
CO00780,ddf_name_collision,WARN,site name 'SANTA MARIA' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IN00018,ddf_name_collision,WARN,site name 'MORSE RESERVOIR DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00037,ddf_name_collision,WARN,site name 'ANTELOPE' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KY01167,ddf_name_collision,WARN,site name 'CEDAR CREEK DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00775,ddf_name_collision,WARN,site name 'RAINBOW' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE01680,ddf_name_collision,WARN,site name 'ELWOOD DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ME00205,ddf_name_collision,WARN,site name 'MILLINOCKET LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00100,ddf_name_collision,WARN,site name 'CEDAR LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC02328,ddf_name_collision,WARN,site name 'LAKE ROBINSON DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA10019,ddf_name_collision,WARN,site name 'HANSEN DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE02342,ddf_name_collision,WARN,site name 'DAVIS CREEK' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00434,ddf_name_collision,WARN,site name 'RAMPART' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00741,ddf_name_collision,WARN,site name 'RICE' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA10202,ddf_name_collision,WARN,site name 'SALINAS DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO01046,ddf_name_collision,WARN,site name 'HORSE CREEK' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NM00248,ddf_name_collision,WARN,site name 'MORGAN LAKE DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX00965,ddf_name_collision,WARN,site name 'SANTA ROSA DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY83004,ddf_name_collision,WARN,site name 'VIVA NAUGHTON' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY01281,ddf_name_collision,WARN,site name 'VIVA NAUGHTON' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00614,ddf_name_collision,WARN,site name 'FISH LAKE' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00756,ddf_name_collision,WARN,site name 'BRIDGE CREEK DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00287,ddf_name_collision,WARN,site name 'COYOTE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY00477,ddf_name_collision,WARN,site name 'HEMLOCK LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY01714,ddf_name_collision,WARN,site name 'JAMES LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO01484,ddf_name_collision,WARN,site name 'RAMPART' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00064,ddf_name_collision,WARN,site name 'LAKE CONWAY DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00654,ddf_name_collision,WARN,site name 'BIRCH LAKE' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00232,ddf_name_collision,WARN,site name 'CLEARWATER' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ND00148,ddf_name_collision,WARN,site name 'DICKINSON DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00208,ddf_name_collision,WARN,site name 'PETERS' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
LA00019,ddf_name_collision,WARN,site name 'INDIAN CREEK DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00099,ddf_name_collision,WARN,site name 'BEAR LAKE' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY01195,ddf_name_collision,WARN,site name 'BOULDER LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00014,ddf_name_collision,WARN,site name 'LEESVILLE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO01036,ddf_name_collision,WARN,site name 'WILLOW CREEK' shared by 7 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO20036,ddf_name_collision,WARN,site name 'FELLOWS LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR01516,ddf_name_collision,WARN,site name 'LAKE MONTICELLO DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00351,ddf_name_collision,WARN,site name 'LITTLE PINE CREEK' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY00241,ddf_name_collision,WARN,site name 'TAYLOR POND DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
UT00608,ddf_name_collision,WARN,site name 'UPPER STILLWATER' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00276,ddf_name_collision,WARN,site name 'WOODWARD' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00325,ddf_name_collision,WARN,site name 'LONG LAKE' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
FL00196,ddf_name_collision,WARN,site name 'NORALYN N-14' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NC00336,ddf_name_collision,WARN,site name 'BEAR CREEK' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00216,ddf_name_collision,WARN,site name 'MORRIS' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VA15304,ddf_name_collision,WARN,site name 'UPPER OCCOQUAN DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX01409,ddf_name_collision,WARN,site name 'WILLIAMSON DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY01192,ddf_name_collision,WARN,site name 'WILLOW LAKE' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00387,ddf_name_collision,WARN,site name 'CRYSTAL' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00776,ddf_name_collision,WARN,site name 'LAKE LOVELAND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00611,ddf_name_collision,WARN,site name 'BOULDER LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE02134,ddf_name_collision,WARN,site name 'WILLOW CREEK DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ID00045,ddf_name_collision,WARN,site name 'CEDAR CREEK' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
FL00668,ddf_name_collision,WARN,site name 'NORALYN N-14' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ME00016,ddf_name_collision,WARN,site name 'THOMPSON LAKE' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02944,ddf_name_collision,WARN,site name 'THREE MILE RESERVOIR DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IN03007,ddf_name_collision,WARN,site name 'GREENWOOD LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00012,ddf_name_collision,WARN,site name 'HORSE CREEK' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WA00012,ddf_name_collision,WARN,site name 'SULLIVAN LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00114,ddf_name_collision,WARN,site name 'SUTHERLAND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX00840,ddf_name_collision,WARN,site name 'WHITE ROCK DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD00328,ddf_name_collision,WARN,site name 'ELM LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00129,ddf_name_collision,WARN,site name 'COBB LAKE' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IN00413,ddf_name_collision,WARN,site name 'HARDY LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX01913,ddf_name_collision,WARN,site name 'LAKE WOOD DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ME00652,ddf_name_collision,WARN,site name 'PIERCE POND DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00770,ddf_name_collision,WARN,site name 'WHITEWATER RESERVOIR' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00771,ddf_name_collision,WARN,site name 'WHITEWATER RESERVOIR' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT00022,ddf_name_collision,WARN,site name 'WILLOW CREEK DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR01492,ddf_name_collision,WARN,site name 'LEE CREEK' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00818,ddf_name_collision,WARN,site name 'MOUNTAIN HOME' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00081,ddf_name_collision,WARN,site name 'DEER CREEK' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA02364,ddf_name_collision,WARN,site name 'LAKE ARROWHEAD DAM' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00155,ddf_name_collision,WARN,site name 'JEFFERSON LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00832,ddf_name_collision,WARN,site name 'SHAWNEE LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OR10013,ddf_name_collision,WARN,site name 'HYATT' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00500,ddf_name_collision,WARN,site name 'COWAN LAKE DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NH00006,ddf_name_collision,WARN,site name 'OTTER BROOK DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IL00133,ddf_name_collision,WARN,site name 'OTTER LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX00832,ddf_name_collision,WARN,site name 'NORTH LAKE DAM' shared by 10 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
