facility_id,name_bor,name_nid,state,latitude,longitude,elevation_m_bor,nid_storage_acreft,duration,match_key,coord_shift_km,cohort,band_bound,nid_rank,est_completed_utc,fullT_resolved,n_stations_bor_pre,n_stations_nid,H1_bor_pre,H1_nid,chosen_dist_bor_pre,chosen_dist_nid,depth_nid_T100,depth_bor_pre_T100,depth_bor_post_T100,depth_nid_T10000,depth_bor_pre_T10000,depth_bor_post_T10000,depth_10k_nid_diag,depth_10k_bor_pre_diag,reldiff_T100_vs_pre_pct,reldiff_T10000_vs_pre_pct,reldiff_T100_vs_post_pct,reldiff_T10000_vs_post_pct,reldiff_T10000_diag_vs_pre_pct,scale_ratio_pre,shape_spread_pre_pct,scale_ratio_post,shape_spread_post_pct,exact_all_T_vs_bor_pre
MT00569,CLARK CANYON,CLARK CANYON,MT,45.0002,-112.8588,1715,328979,24h,nid_facility_id,0.0,narrow_band,,352.0,,True,47,47,0.591,0.591,GLO,GLO,68.42,68.42,64.61,153.07,153.07,144.55,153.1,153.1,0.0,0.0,5.8969,5.8942,0.0,1.0,0.0,1.059,0.0254,True
MT00569,CLARK CANYON,CLARK CANYON,MT,45.0002,-112.8588,1715,328979,72h,nid_facility_id,0.0,narrow_band,,352.0,,True,42,42,0.761,0.761,GNO,GNO,79.21,79.21,74.16,117.72,117.72,110.21,117.7,117.7,0.0,0.0,6.8096,6.8143,0.0,1.0,0.0,1.0682,0.0243,True
MT00574,NELSON DIKE DA,NELSON DIKE DA,MT,48.5238,-107.5196,674,79224,24h,nid_facility_id,0.0,wide_band,False,1001.0,,True,42,42,0.197,0.171,GEV,GEV,106.16,106.16,99.38,210.3,210.3,196.87,210.3,210.3,0.0,0.0,6.8223,6.8218,0.0,1.0,0.0,1.0682,0.0177,True
MT00574,NELSON DIKE DA,NELSON DIKE DA,MT,48.5238,-107.5196,674,79224,72h,nid_facility_id,0.0,wide_band,False,1001.0,,True,41,41,-0.888,-0.875,GEV,GEV,132.79,132.79,120.17,255.96,255.96,231.64,256.0,256.0,0.0,0.0,10.5018,10.4991,0.0,1.0,0.0,1.105,0.0093,True
MT00575,PISHKUN DIKE 1,PISHKUN DIKE 1,MT,47.6923,-112.454,1343,46670,24h,nid_facility_id,0.0,wide_band,False,1339.0,2026-08-12 05:23:36.662500096+00:00,True,43,43,0.289,0.289,GNO,GNO,96.29,96.29,97.47,170.21,170.21,172.3,170.2,170.2,0.0,0.0,-1.2106,-1.213,0.0,1.0,0.0,0.9879,0.0117,True
MT00575,PISHKUN DIKE 1,PISHKUN DIKE 1,MT,47.6923,-112.454,1343,46670,72h,nid_facility_id,0.0,wide_band,False,1339.0,2026-08-12 05:23:36.662500096+00:00,True,41,41,0.818,0.818,GEV,GEV,136.64,136.64,140.02,264.15,264.15,270.69,264.2,264.2,0.0,0.0,-2.4139,-2.416,0.0,1.0,0.0,0.9759,0.0121,True
MT00577,WILLOW CREEK BOR MT - DIKE 5,WILLOW CREEK (LEW & CL),MT,47.5554,-112.4255,1260,39800,24h,nid_facility_id,0.9766,wide_band,False,1464.0,2026-08-12 05:53:21.969999872+00:00,True,48,48,0.429,0.421,GEV,GEV,93.32,93.32,90.55,168.15,168.15,163.15,168.1,168.1,0.0,0.0,3.0591,3.0647,0.0,1.0,0.0,1.0306,0.0159,True
MT00577,WILLOW CREEK BOR MT - DIKE 5,WILLOW CREEK (LEW & CL),MT,47.5554,-112.4255,1260,39800,72h,nid_facility_id,0.9766,wide_band,False,1464.0,2026-08-12 05:53:21.969999872+00:00,True,45,45,0.65,0.656,GEV,GEV,131.98,131.98,125.67,242.9,242.9,231.28,242.9,242.9,0.0,0.0,5.0211,5.0242,0.0,1.0,0.0,1.0502,0.0073,True
MT00579,TIBER,TIBER,MT,48.3219,-111.0969,914,1424478,24h,nid_facility_id,0.0,narrow_band,,99.0,,True,49,49,0.655,0.655,GNO,GNO,94.21,94.21,88.44,172.41,172.41,161.87,172.4,172.4,0.0,0.0,6.5242,6.5114,0.0,1.0,0.0,1.0651,0.0189,True
MT00579,TIBER,TIBER,MT,48.3219,-111.0969,914,1424478,72h,nid_facility_id,0.0,narrow_band,,99.0,,True,47,47,0.811,0.811,GNO,GNO,118.4,118.4,110.59,208.41,208.41,194.66,208.4,208.4,0.0,0.0,7.0621,7.0636,0.0,1.0,0.0,1.0707,0.0218,True
MT00743,HELENA VALLEY,HELENA VALLEY,MT,46.6413,-111.8828,1164,10702,24h,nid_facility_id,0.0,wide_band,False,2860.0,2026-08-12 14:43:45.100000+00:00,True,44,44,0.896,0.913,GNO,GNO,79.14,79.14,73.72,138.1,138.1,128.63,138.1,138.1,0.0,0.0,7.3521,7.3622,0.0,1.0,0.0,1.0736,0.0249,True
MT00743,HELENA VALLEY,HELENA VALLEY,MT,46.6413,-111.8828,1164,10702,72h,nid_facility_id,0.0,wide_band,False,2860.0,2026-08-12 14:43:45.100000+00:00,True,41,41,0.731,0.737,GEV,GEV,104.39,104.39,90.42,178.59,178.59,154.69,178.6,178.6,0.0,0.0,15.4501,15.4503,0.0,1.0,0.0,1.1545,0.0147,True
MT82919,BARRETTS DIVERSION,BARRETTS DIVERSION,MT,45.13,-112.7406,1666,300,24h,nid_facility_id,0.0,wide_band,True,24468.0,2026-08-15 20:24:40.413333248+00:00,True,45,49,0.873,0.839,GLO,GLO,69.6,68.36,62.97,154.92,151.09,139.19,154.9,151.1,1.8139,2.5349,10.5288,11.3011,2.5149,1.0189,0.8188,1.106,0.8184,False
MT82919,BARRETTS DIVERSION,BARRETTS DIVERSION,MT,45.13,-112.7406,1666,300,72h,nid_facility_id,0.0,wide_band,True,24468.0,2026-08-15 20:24:40.413333248+00:00,True,42,44,0.839,0.692,GNO,GLO,86.99,81.65,72.76,168.53,119.48,106.47,168.5,119.5,6.5401,41.0529,19.5574,58.2887,41.0042,1.0841,39.2873,1.2166,39.2881,False
MT82932,SAINT MARYS DIVERSION DAM,SAINT MARYS DIVERSION DAM,MT,48.8521,-113.4159,1403,100,24h,nid_facility_id,0.0,wide_band,False,46175.0,2026-08-18 23:48:23+00:00,True,32,32,0.675,0.675,GLO,GLO,118.86,118.86,127.84,300.91,300.91,323.64,300.9,300.9,0.0,0.0,-7.0244,-7.0232,0.0,1.0,0.0,0.9298,0.0112,True
MT82932,SAINT MARYS DIVERSION DAM,SAINT MARYS DIVERSION DAM,MT,48.8521,-113.4159,1403,100,72h,nid_facility_id,0.0,wide_band,False,46175.0,2026-08-18 23:48:23+00:00,True,28,28,1.422,1.422,GEV,GEV,169.6,169.6,179.04,311.65,311.65,329.0,311.7,311.7,0.0,0.0,-5.2726,-5.2736,0.0,1.0,0.0,0.9473,0.0054,True
ND00148,DICKINSON DAM,DICKINSON DAM,ND,46.8668,-102.8294,743,38770,24h,nid_facility_id,0.0,wide_band,True,1482.0,2026-08-12 05:57:13.360000+00:00,True,44,45,-1.512,-0.84,GEV,GEV,110.57,110.63,111.66,194.38,195.34,197.16,194.4,195.3,-0.0542,-0.4915,-0.9762,-1.41,-0.4608,0.9991,0.8052,0.9899,0.82,False
ND00148,DICKINSON DAM,DICKINSON DAM,ND,46.8668,-102.8294,743,38770,72h,nid_facility_id,0.0,wide_band,True,1482.0,2026-08-12 05:57:13.360000+00:00,True,44,45,-0.414,-0.674,GEV,GEV,128.47,129.05,129.76,206.54,210.32,211.49,206.5,210.3,-0.4494,-1.7973,-0.9941,-2.3405,-1.8069,0.9945,2.3768,0.9891,2.3664,False
ND00149,HEART BUTTE,HEART BUTTE,ND,46.5967,-101.8105,645,75785,24h,nid_facility_id,0.0,wide_band,True,1027.0,,True,43,50,-1.503,-0.114,GEV,GEV,117.83,115.15,120.14,211.48,199.3,207.94,211.5,199.3,2.3274,6.1114,-1.9228,1.7024,6.1214,1.026,6.2858,0.9833,6.2762,False
ND00149,HEART BUTTE,HEART BUTTE,ND,46.5967,-101.8105,645,75785,72h,nid_facility_id,0.0,wide_band,True,1027.0,,True,44,49,0.495,0.31,GEV,GEV,133.33,133.02,136.98,217.43,219.36,225.89,217.4,219.4,0.233,-0.8798,-2.6646,-3.7452,-0.9116,1.0016,1.5927,0.9726,1.591,False
ND00151,JAMESTOWN DAM,JAMESTOWN DAM,ND,46.9299,-98.7103,440,379636,24h,nid_facility_id,0.0,narrow_band,,321.0,,True,7,7,-0.494,-0.494,PE3,PE3,125.89,125.89,130.17,198.56,198.56,205.32,198.6,198.6,0.0,0.0,-3.288,-3.2924,0.0,1.0,0.0,0.9671,0.0137,True
ND00151,JAMESTOWN DAM,JAMESTOWN DAM,ND,46.9299,-98.7103,440,379636,72h,nid_facility_id,0.0,narrow_band,,321.0,,True,7,7,0.231,0.231,GEV,GEV,146.72,146.72,118.76,255.91,255.91,207.14,255.9,255.9,0.0,0.0,23.5433,23.5445,0.0,1.0,0.0,1.2354,0.0113,True
ND00438,INDIAN HILLS WDA S.1130.4,INDIAN HILLS WDA S.1130.4,ND,47.5383,-100.021,596,149,24h,nid_facility_id,0.0,wide_band,True,36768.0,2026-08-17 14:50:34.760000+00:00,True,20,52,0.366,-1.28,GEV,GEV,124.06,119.06,123.56,229.91,210.31,218.24,229.9,210.3,4.1996,9.3196,0.4047,5.3473,9.32,1.0455,8.1967,1.0075,8.1957,False
ND00438,INDIAN HILLS WDA S.1130.4,INDIAN HILLS WDA S.1130.4,ND,47.5383,-100.021,596,149,72h,nid_facility_id,0.0,wide_band,True,36768.0,2026-08-17 14:50:34.760000+00:00,True,20,51,-0.03,-0.951,GEV,GEV,139.09,135.77,139.5,235.72,222.54,228.66,235.7,222.5,2.4453,5.9225,-0.2939,3.0876,5.9326,1.027,5.8173,0.9995,5.8182,False
ND00442,PIPESTONE WILD DEV POND 1,PIPESTONE WILD DEV POND 1,ND,47.3979,-99.6313,563,244,24h,nid_facility_id,0.0,wide_band,True,27597.0,2026-08-16 07:15:33.933333248+00:00,True,15,50,0.49,-2.465,GNO,GEV,125.76,120.57,133.48,236.91,207.44,229.66,236.9,207.4,4.3046,14.2065,-5.7836,3.1568,14.2237,1.0504,14.5619,0.9488,14.5563,False
ND00442,PIPESTONE WILD DEV POND 1,PIPESTONE WILD DEV POND 1,ND,47.3979,-99.6313,563,244,72h,nid_facility_id,0.0,wide_band,True,27597.0,2026-08-16 07:15:33.933333248+00:00,True,14,51,-0.273,-1.465,GEV,GEV,142.06,136.9,146.33,245.91,226.17,241.75,245.9,226.2,3.7692,8.7279,-2.9181,1.7208,8.7091,1.0412,7.9568,0.9741,7.9566,False
ND00577,CHERRY LAKE WDA-3 DIKE 3,CHERRY LAKE WDA-3 DIKE 3,ND,47.5255,-100.9527,558,300,24h,nid_facility_id,0.0,wide_band,True,24593.0,2026-08-15 20:47:47.240000+00:00,True,35,52,-0.968,-0.792,GEV,GEV,118.69,115.94,123.5,211.08,201.75,214.91,211.1,201.7,2.3719,4.6245,-3.8947,-1.7821,4.6604,1.0255,5.1023,0.9628,5.0994,False
ND00577,CHERRY LAKE WDA-3 DIKE 3,CHERRY LAKE WDA-3 DIKE 3,ND,47.5255,-100.9527,558,300,72h,nid_facility_id,0.0,wide_band,True,24593.0,2026-08-15 20:47:47.240000+00:00,True,35,51,0.231,-2.004,GEV,GEV,136.49,135.09,138.72,226.81,229.58,235.75,226.8,229.6,1.0363,-1.2066,-1.6076,-3.7922,-1.2195,1.006,2.6234,0.9796,2.6225,False
NE00732,SEMLER DAM,SEMLER DAM,NE,41.6781,-99.3722,735,2760,24h,nid_facility_id,0.0,wide_band,True,6472.0,2026-08-13 03:36:44.500000+00:00,True,32,32,0.751,0.451,GEV,GEV,142.94,145.04,143.52,250.21,257.44,254.74,250.2,257.4,-1.4479,-2.8084,-0.4041,-1.7783,-2.7972,0.9846,2.1673,0.995,2.1716,False
NE00732,SEMLER DAM,SEMLER DAM,NE,41.6781,-99.3722,735,2760,72h,nid_facility_id,0.0,wide_band,True,6472.0,2026-08-13 03:36:44.500000+00:00,True,32,31,0.693,0.724,GEV,GEV,164.82,166.36,165.61,266.81,272.53,271.3,266.8,272.5,-0.9257,-2.0989,-0.477,-1.655,-2.0917,0.9899,2.0242,0.9944,2.0215,False
NE01069,BOX BUTTE,BOX BUTTE,NE,42.4544,-103.0774,1228,47800,24h,nid_facility_id,0.0,wide_band,False,1325.0,2026-08-12 05:20:14.187500032+00:00,True,36,36,0.595,0.595,GEV,GEV,105.0,105.0,104.42,176.55,176.55,175.57,176.5,176.5,0.0,0.0,0.5554,0.5582,0.0,1.0,0.0,1.0056,0.01,True
NE01069,BOX BUTTE,BOX BUTTE,NE,42.4544,-103.0774,1228,47800,72h,nid_facility_id,0.0,wide_band,False,1325.0,2026-08-12 05:20:14.187500032+00:00,True,37,37,0.419,0.419,GEV,GEV,119.88,119.88,119.31,180.87,180.87,180.01,180.9,180.9,0.0,0.0,0.4777,0.4778,0.0,1.0,0.0,1.0048,0.0071,True
NE01070,ENDERS DAM,ENDERS DAM,NE,40.4193,-101.5174,954,98960,24h,nid_facility_id,0.0,narrow_band,False,618.0,,True,26,26,0.335,0.335,GEV,GEV,137.84,137.84,137.97,258.67,258.67,258.91,258.7,258.7,0.0,0.0,-0.0942,-0.0927,0.0,1.0,0.0,0.9991,0.0078,True
NE01070,ENDERS DAM,ENDERS DAM,NE,40.4193,-101.5174,954,98960,72h,nid_facility_id,0.0,narrow_band,False,618.0,,True,27,27,0.653,0.653,GEV,GEV,151.5,151.5,151.5,242.39,242.39,242.38,242.4,242.4,0.0,0.0,0.0,0.0041,0.0,1.0,0.0,1.0,0.0152,True
NE01071,LAKE ALICE LOWER DAM (NO 1 1-2),LAKE ALICE LOWER DAM (NO 1 1-2),NE,41.9833,-103.5965,1299,13400,24h,nid_facility_id,0.0,wide_band,False,2542.0,2026-08-12 13:40:40.300000+00:00,True,37,37,0.68,0.673,GEV,GEV,100.72,100.72,100.68,163.5,163.5,163.43,163.5,163.5,0.0,0.0,0.0397,0.0428,0.0,1.0,0.0,1.0004,0.0281,True
NE01071,LAKE ALICE LOWER DAM (NO 1 1-2),LAKE ALICE LOWER DAM (NO 1 1-2),NE,41.9833,-103.5965,1299,13400,72h,nid_facility_id,0.0,wide_band,False,2542.0,2026-08-12 13:40:40.300000+00:00,True,37,37,0.648,0.623,GEV,GEV,118.81,118.81,118.79,179.92,179.92,179.89,179.9,179.9,0.0,0.0,0.0168,0.0167,0.0,1.0,0.0,1.0002,0.016,True
NE01072,LAKE ALICE NO. 1,LAKE ALICE NO. 1,NE,41.9893,-103.629,1276,15287,24h,nid_facility_id,0.0,wide_band,False,2365.0,2026-08-12 13:04:42.550000128+00:00,True,37,37,0.701,0.701,GEV,GEV,101.17,101.17,101.19,166.27,166.27,166.29,166.3,166.3,0.0,0.0,-0.0198,-0.012,0.0,1.0,0.0,0.9999,0.0198,True
NE01072,LAKE ALICE NO. 1,LAKE ALICE NO. 1,NE,41.9893,-103.629,1276,15287,72h,nid_facility_id,0.0,wide_band,False,2365.0,2026-08-12 13:04:42.550000128+00:00,True,37,37,0.647,0.647,GEV,GEV,119.04,119.04,119.04,181.72,181.72,181.72,181.7,181.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0077,True
NE01073,MEDICINE CREEK,MEDICINE CREEK,NE,40.3789,-100.2178,738,194080,24h,nid_facility_id,0.0,narrow_band,,459.0,,True,36,36,0.549,0.549,GEV,GEV,149.24,149.24,151.08,275.43,275.43,278.84,275.4,275.4,0.0,0.0,-1.2179,-1.2229,0.0,1.0,0.0,0.9878,0.007,True
NE01073,MEDICINE CREEK,MEDICINE CREEK,NE,40.3789,-100.2178,738,194080,72h,nid_facility_id,0.0,narrow_band,,459.0,,True,37,37,0.036,0.036,GEV,GEV,165.99,165.99,167.61,275.02,275.02,277.71,275.0,275.0,0.0,0.0,-0.9665,-0.9686,0.0,1.0,0.0,0.9903,0.0088,True
NE01074,MERRITT DAM,MERRITT DAM,NE,42.6336,-100.8724,901,78375,24h,nid_facility_id,0.0,wide_band,False,1005.0,,True,39,39,-1.295,-1.295,GEV,GEV,128.1,128.1,127.12,219.02,219.02,217.33,219.0,219.0,0.0,0.0,0.7709,0.7776,0.0,1.0,0.0,1.0078,0.0084,True
NE01074,MERRITT DAM,MERRITT DAM,NE,42.6336,-100.8724,901,78375,72h,nid_facility_id,0.0,wide_band,False,1005.0,,True,38,38,-0.874,-0.874,GEV,GEV,146.43,146.43,145.43,235.33,235.33,233.72,235.3,235.3,0.0,0.0,0.6876,0.6889,0.0,1.0,0.0,1.0069,0.0069,True
NE01075,MINATARE,MINATARE,NE,41.9181,-103.4932,1255,62190,24h,nid_facility_id,0.0,wide_band,False,1150.0,2026-08-12 04:38:03.249999872+00:00,True,38,38,0.09,0.09,GEV,GEV,100.97,100.97,101.57,163.09,163.09,164.05,163.1,163.1,0.0,0.0,-0.5907,-0.5852,0.0,1.0,0.0,0.9941,0.0224,True
NE01075,MINATARE,MINATARE,NE,41.9181,-103.4932,1255,62190,72h,nid_facility_id,0.0,wide_band,False,1150.0,2026-08-12 04:38:03.249999872+00:00,True,39,39,0.762,0.762,GEV,GEV,118.2,118.2,118.86,176.3,176.3,177.27,176.3,176.3,0.0,0.0,-0.5553,-0.5472,0.0,1.0,0.0,0.9945,0.0156,True
NE01076,RED WILLOW,RED WILLOW,NE,40.3575,-100.6672,806,163415,24h,nid_facility_id,0.0,narrow_band,,500.0,,True,32,32,0.558,0.558,GEV,GEV,145.35,145.35,145.95,263.86,263.86,264.93,263.9,263.9,0.0,0.0,-0.4111,-0.4039,0.0,1.0,0.0,0.996,0.0118,True
NE01076,RED WILLOW,RED WILLOW,NE,40.3575,-100.6672,806,163415,72h,nid_facility_id,0.0,narrow_band,,500.0,,True,34,34,0.276,0.276,GEV,GEV,159.27,159.27,159.83,255.26,255.26,256.17,255.3,255.3,0.0,0.0,-0.3504,-0.3552,0.0,1.0,0.0,0.9965,0.0076,True
NE01078,TRENTON DAM,TRENTON DAM,NE,40.1717,-101.0636,851,353901,24h,nid_facility_id,0.0,narrow_band,,338.0,,True,28,28,0.798,0.798,GEV,GEV,145.57,145.57,146.52,270.74,270.74,272.5,270.7,270.7,0.0,0.0,-0.6484,-0.6459,0.0,1.0,0.0,0.9936,0.0111,True
NE01078,TRENTON DAM,TRENTON DAM,NE,40.1717,-101.0636,851,353901,72h,nid_facility_id,0.0,narrow_band,,338.0,,True,30,30,0.854,0.854,GEV,GEV,160.86,160.86,162.51,267.96,267.96,270.7,268.0,268.0,0.0,0.0,-1.0153,-1.0122,0.0,1.0,0.0,0.9899,0.01,True
NE02287,VIRGINIA SMITH DAM,VIRGINIA SMITH DAM,NE,41.8328,-99.2107,694,177623,24h,nid_facility_id,0.0,narrow_band,,479.0,,True,34,34,-0.068,-0.068,GEV,GEV,143.29,143.29,143.11,252.32,252.32,252.01,252.3,252.3,0.0,0.0,0.1258,0.123,0.0,1.0,0.0,1.0012,0.0096,True
NE02287,VIRGINIA SMITH DAM,VIRGINIA SMITH DAM,NE,41.8328,-99.2107,694,177623,72h,nid_facility_id,0.0,narrow_band,,479.0,,True,35,35,0.942,0.942,GEV,GEV,164.19,164.19,164.26,269.45,269.45,269.56,269.4,269.4,0.0,0.0,-0.0426,-0.0408,0.0,1.0,0.0,0.9996,0.0062,True
NE02342,DAVIS CREEK,DAVIS CREEK,NE,41.4155,-98.7494,630,44918,24h,nid_facility_id,0.0,wide_band,True,1377.0,2026-08-12 05:32:46.237499904+00:00,False,28,29,0.479,-0.035,GEV,GEV,,,,,,,272.7,268.8,,,,,1.4509,,,,,
NE02342,DAVIS CREEK,DAVIS CREEK,NE,41.4155,-98.7494,630,44918,72h,nid_facility_id,0.0,wide_band,True,1377.0,2026-08-12 05:32:46.237499904+00:00,False,29,28,0.616,0.295,GEV,GEV,,,,,,,257.1,257.6,,,,,-0.1941,,,,,
NE03277,LAKE ALICE NO. 2,LAKE ALICE NO. 2,NE,41.9625,-103.5737,1265,1166,24h,nid_facility_id,0.0,wide_band,False,11099.0,2026-08-13 20:52:40.280000+00:00,True,39,39,0.641,0.641,GEV,GEV,101.62,101.62,102.2,166.72,166.72,167.67,166.7,166.7,0.0,0.0,-0.5675,-0.5666,0.0,1.0,0.0,0.9944,0.0102,True
NE03277,LAKE ALICE NO. 2,LAKE ALICE NO. 2,NE,41.9625,-103.5737,1265,1166,72h,nid_facility_id,0.0,wide_band,False,11099.0,2026-08-13 20:52:40.280000+00:00,True,39,39,0.747,0.747,GEV,GEV,119.43,119.43,119.92,181.35,181.35,182.1,181.4,181.4,0.0,0.0,-0.4086,-0.4119,0.0,1.0,0.0,0.9959,0.0199,True
NM00007,LEASBURG DIVERSION,LEASBURG DIVERSION,NM,32.4971,-106.9233,1219,150,24h,nid_facility_id,0.0,wide_band,True,36218.0,2026-08-17 13:15:30.840000+00:00,True,41,42,0.453,0.786,GNO,GEV,93.05,89.94,87.86,175.08,159.11,155.42,175.1,159.1,3.4579,10.0371,5.9071,12.6496,10.0566,1.0397,9.8225,1.0643,9.832,False
NM00007,LEASBURG DIVERSION,LEASBURG DIVERSION,NM,32.4971,-106.9233,1219,150,72h,nid_facility_id,0.0,wide_band,True,36218.0,2026-08-17 13:15:30.840000+00:00,True,39,39,0.577,0.672,GEV,GEV,112.33,111.5,107.11,199.13,193.16,185.55,199.1,193.2,0.7444,3.0907,4.8735,7.3188,3.0538,1.0092,4.135,1.0505,4.1465,False
NM00009,PERCHA DIVERSION,PERCHA DIVERSION,NM,32.8687,-107.3042,1270,500,24h,nid_facility_id,0.0,wide_band,True,18220.0,2026-08-14 23:32:43.449999872+00:00,True,39,40,-0.227,0.822,GEV,GEV,92.29,91.39,84.84,157.38,155.27,144.15,157.4,155.3,0.9848,1.3589,8.7812,9.1779,1.3522,1.0101,0.9939,1.0881,0.9744,False
NM00009,PERCHA DIVERSION,PERCHA DIVERSION,NM,32.8687,-107.3042,1270,500,72h,nid_facility_id,0.0,wide_band,True,18220.0,2026-08-14 23:32:43.449999872+00:00,True,36,35,0.609,0.672,GEV,GEV,109.47,109.96,98.48,167.38,170.06,152.31,167.4,170.1,-0.4456,-1.5759,11.1596,9.8943,-1.5873,0.9947,2.0576,1.1107,2.0637,False
NM00120,NAVAJO,NAVAJO,NM,36.8015,-107.6117,1888,1986600,24h,nid_facility_id,0.0,narrow_band,,65.0,,True,42,42,0.45,0.45,GEV,GEV,72.83,72.83,65.64,120.97,120.97,109.03,121.0,121.0,0.0,0.0,10.9537,10.9511,0.0,1.0,0.0,1.1095,0.0161,True
NM00120,NAVAJO,NAVAJO,NM,36.8015,-107.6117,1888,1986600,72h,nid_facility_id,0.0,narrow_band,,65.0,,True,40,40,0.7,0.7,GLO,GLO,94.62,94.62,81.67,196.68,196.68,169.77,196.7,196.7,0.0,0.0,15.8565,15.8509,0.0,1.0,0.0,1.1585,0.0261,True
NM00122,HERON,HERON,NM,36.666,-106.7061,2221,429646,24h,nid_facility_id,0.0,narrow_band,,289.0,,True,45,45,0.154,0.154,GNO,GNO,71.7,71.7,72.18,117.78,117.78,118.58,117.8,117.8,0.0,0.0,-0.665,-0.6747,0.0,1.0,0.0,0.9933,0.0285,True
NM00122,HERON,HERON,NM,36.666,-106.7061,2221,429646,72h,nid_facility_id,0.0,narrow_band,,289.0,,True,44,44,0.718,0.718,GEV,GEV,89.4,89.4,90.83,134.82,134.82,136.98,134.8,134.8,0.0,0.0,-1.5744,-1.5769,0.0,1.0,0.0,0.9843,0.018,True
NM00129,ELEPHANT BUTTE,ELEPHANT BUTTE,NM,33.1541,-107.1919,1350,2593255,24h,nid_facility_id,0.0,narrow_band,,47.0,,True,42,42,0.398,0.398,GEV,GEV,91.65,91.65,86.35,162.76,162.76,153.36,162.8,162.8,0.0,0.0,6.1378,6.1294,0.0,1.0,0.0,1.0613,0.0132,True
NM00129,ELEPHANT BUTTE,ELEPHANT BUTTE,NM,33.1541,-107.1919,1350,2593255,72h,nid_facility_id,0.0,narrow_band,,47.0,,True,40,40,0.912,0.912,GEV,GEV,109.49,109.49,100.39,179.49,179.49,164.57,179.5,179.5,0.0,0.0,9.0646,9.0661,0.0,1.0,0.0,1.0907,0.012,True
NM00130,SUMNER,SUMNER,NM,34.6074,-104.3898,1311,227683,24h,nid_facility_id,0.0,narrow_band,,417.0,,True,43,43,0.876,0.876,GEV,GEV,128.9,128.9,135.04,247.11,247.11,258.89,247.1,247.1,0.0,0.0,-4.5468,-4.5502,0.0,1.0,0.0,0.9545,0.0135,True
NM00130,SUMNER,SUMNER,NM,34.6074,-104.3898,1311,227683,72h,nid_facility_id,0.0,narrow_band,,417.0,,True,46,46,-0.067,-0.067,GEV,GEV,166.69,166.69,172.91,351.14,351.14,364.25,351.1,351.1,0.0,0.0,-3.5972,-3.5992,0.0,1.0,0.0,0.964,0.0062,True
NM00131,CABALLO,CABALLO,NM,32.8962,-107.293,1283,379210,24h,nid_facility_id,0.0,narrow_band,,322.0,,True,39,39,-0.199,-0.199,GEV,GEV,91.39,91.39,85.11,155.27,155.27,144.6,155.3,155.3,0.0,0.0,7.3787,7.379,0.0,1.0,0.0,1.0738,0.0147,True
NM00131,CABALLO,CABALLO,NM,32.8962,-107.293,1283,379210,72h,nid_facility_id,0.0,narrow_band,,322.0,,True,36,36,0.647,0.647,GEV,GEV,109.96,109.96,98.99,170.06,170.06,153.1,170.1,170.1,0.0,0.0,11.0819,11.0777,0.0,1.0,0.0,1.1108,0.0101,True
NM00132,AVALON,AVALON,NM,32.492,-104.2528,968,20000,24h,nid_facility_id,0.0,wide_band,True,2068.0,2026-08-12 12:01:54.929999872+00:00,True,41,40,0.04,0.356,GEV,GEV,140.37,140.19,138.55,269.21,265.2,262.1,269.2,265.2,0.1284,1.5121,1.3136,2.7127,1.5083,1.0022,2.1383,1.0141,2.1266,False
NM00132,AVALON,AVALON,NM,32.492,-104.2528,968,20000,72h,nid_facility_id,0.0,wide_band,True,2068.0,2026-08-12 12:01:54.929999872+00:00,True,40,40,0.318,0.726,GEV,GEV,199.83,191.74,184.76,470.2,432.72,416.97,470.2,432.7,4.2193,8.6615,8.1565,12.7659,8.6665,1.0453,7.1495,1.0848,7.1397,False
NM00412,NAMBE FALLS,NAMBE FALLS,NM,35.8459,-105.9059,2118,2883,24h,nid_facility_id,0.0,wide_band,True,6286.0,2026-08-13 03:00:44.420000+00:00,True,43,44,0.712,0.789,GEV,GEV,82.12,78.88,79.41,133.36,123.75,124.58,133.4,123.8,4.1075,7.7657,3.4127,7.0477,7.7544,1.0436,5.7373,1.0367,5.7163,False
NM00412,NAMBE FALLS,NAMBE FALLS,NM,35.8459,-105.9059,2118,2883,72h,nid_facility_id,0.0,wide_band,True,6286.0,2026-08-13 03:00:44.420000+00:00,True,41,44,0.669,0.68,GLO,GLO,114.08,109.37,111.21,258.95,246.14,250.27,259.0,246.1,4.3065,5.2044,2.5807,3.4683,5.2418,1.0436,1.2901,1.0264,1.2784,False
NM00500,BRANTLEY,BRANTLEY,NM,32.5478,-104.3781,995,966300,24h,nid_facility_id,0.0,narrow_band,,149.0,,True,39,39,0.523,0.523,GEV,GEV,140.07,140.07,139.24,269.85,269.85,268.24,269.9,269.9,0.0,0.0,0.5961,0.6002,0.0,1.0,0.0,1.006,0.012,True
NM00500,BRANTLEY,BRANTLEY,NM,32.5478,-104.3781,995,966300,72h,nid_facility_id,0.0,narrow_band,,149.0,,True,39,39,0.677,0.677,GEV,GEV,193.03,193.03,187.36,436.83,436.83,424.01,436.8,436.8,0.0,0.0,3.0263,3.0235,0.0,1.0,0.0,1.0302,0.021,True
