facility_id,duration,flag,severity,detail
NE00066,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.4%)
NE00068,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.7%)
NE00076,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 1.9%)
NE00075,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.6%)
NE00081,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.7%)
IN00116,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 31.1%)
IA01595,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 7.4%)
OH00112,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 18.4%)
WI00763,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 26.2%)
OR00256,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 26.9%)
MO20042,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.8%)
MO20003,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.8%)
NE02334,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.3%)
MI00841,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 22.6%)
SD00969,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 8.1%)
KY03034,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
KY03041,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
KY03042,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
SD00643,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.7%)
TX02249,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 20.2%)
WY01786,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 22.2%)
OK12239,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 15.2%)
OK13229,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 25.4%)
OK13230,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 25.1%)
OK00666,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 25.7%)
OK12929,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.1%)
OK21374,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 26.0%)
OK10472,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 26.3%)
OK13089,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 25.7%)
OK20914,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.2%)
OK30067,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 26.7%)
OK30139,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 21.8%)
OK13093,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.5%)
WI83005,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 24.8%)
TX07082,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 20.0%)
OH00249,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 7.2%)
MO30706,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.4%)
NE00265,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.1%)
CO02087,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 9.2%)
WI00462,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.9%)
VA10101,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 10.2%)
MS02436,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.7%)
ID00533,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 5.1%)
ID00068,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 5.1%)
PA83501,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.9%)
SD02358,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 26.8%)
WI00313,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 23.7%)
CO00603,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 10.4%)
OK10310,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
HI00018,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.6%)
NJ00258,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 22.4%)
NE00811,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.7%)
MO30014,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
PA00069,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 23.9%)
IA01032,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 12.0%)
MN00209,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
IA01316,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.0%)
AR00897,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 30.4%)
NJ00214,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 28.2%)
NY00933,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 14.3%)
TX00992,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 21.2%)
MI00263,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 29.3%)
MI00237,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 24.4%)
AR01529,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 29.1%)
AR01523,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 28.9%)
AR01543,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 28.9%)
AR01503,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 28.5%)
AR01491,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 28.5%)
FL11067,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
PA00798,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.1%)
PA00799,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.1%)
PA00509,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 38.2%)
PA01125,both,dur72_lt_dur24,FAIL,72h < 24h from T=200 (6 of 12 T values; max deficit 38.8%)
PA01214,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 38.4%)
PA00469,both,dur72_lt_dur24,FAIL,72h < 24h from T=200 (6 of 12 T values; max deficit 38.6%)
PA01124,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 37.9%)
PA01123,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 38.2%)
PA00910,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 38.2%)
WA00150,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 5.6%)
KY83588,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 24.6%)
ME00368,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.9%)
CA00847,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 9.1%)
OH00017,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.3%)
IN00197,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 29.6%)
TX07232,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 20.3%)
IA03065,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 8.7%)
TX04779,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
TX03588,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 25.9%)
TX06656,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.1%)
TX06651,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
TX04905,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.6%)
TX06657,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.1%)
TX04784,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 5.3%)
TX06658,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.6%)
TX04962,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.8%)
TX05135,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.5%)
TX05876,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
TX04898,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.7%)
TX05136,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
TX06817,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.3%)
TX05950,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.3%)
TX06652,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
TX04904,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
TX06653,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.1%)
TX04783,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.1%)
TX06654,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.6%)
TX06655,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.1%)
KY00108,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 25.4%)
OH00477,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 23.6%)
WI00460,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 29.7%)
MO10444,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 9.1%)
WA01733,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 11.0%)
NE02185,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.9%)
NE01882,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.7%)
NE01883,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.3%)
NE02784,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.8%)
NE02430,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.8%)
WI00182,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
MI00531,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 31.7%)
OH03178,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.6%)
VT00105,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 13.3%)
MA00122,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 14.7%)
IN03018,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
NY00698,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 20.8%)
NY00725,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 22.0%)
WV05723,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.2%)
WV05711,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.2%)
WV05712,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.2%)
WV05728,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.6%)
IA03902,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.7%)
IN00371,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 29.5%)
IA02023,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.9%)
NJ00274,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 34.9%)
NJ00156,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 35.2%)
NY01236,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 4.4%)
CO02212,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.0%)
KS00623,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 11.3%)
MO30473,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 15.4%)
OH00868,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.7%)
MO12409,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 9.5%)
VT00050,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 21.3%)
VA04906,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 11.2%)
MI00191,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 24.1%)
TX04467,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.3%)
PA00754,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.1%)
MN00372,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.7%)
MN00499,both,dur72_lt_dur24,FAIL,72h < 24h from T=200 (6 of 12 T values; max deficit 42.5%)
WA00641,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 27.5%)
WA00640,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 27.5%)
WV09304,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.4%)
TX01776,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 6.9%)
MI00500,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 7.6%)
ME00748,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.8%)
VA19906,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 11.1%)
SD02342,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.1%)
SD02343,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.1%)
MN00136,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 7.9%)
SD02249,both,dur72_lt_dur24,FAIL,72h < 24h from T=200 (6 of 12 T values; max deficit 35.2%)
NE01522,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 7.7%)
CA00696,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 16.9%)
NY01138,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.2%)
TX05143,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.8%)
TX01413,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 2.2%)
CO00383,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.8%)
KS00009,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
VT00287,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 17.5%)
SD02240,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.8%)
WI00756,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 31.6%)
WI01152,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.7%)
MN00413,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.7%)
MA00112,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 10.3%)
SD00645,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.8%)
VT00031,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 19.3%)
NE00753,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.8%)
MI00354,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 21.7%)
TX04136,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 24.4%)
MT00346,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.5%)
ND00032,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 8.0%)
CT00378,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 6.3%)
MI00397,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 36.0%)
NE00384,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 7.2%)
PA00755,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.7%)
VA07501,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 12.2%)
TN07101,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
VA05303,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 1.2%)
OH00570,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 3.2%)
OH00011,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.3%)
VT00250,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 19.3%)
SD00012,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.2%)
KY01089,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 23.4%)
SD02138,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.2%)
WV06908,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.2%)
NE00379,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
NE00804,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.0%)
CT00669,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 7.0%)
PA00467,both,dur72_lt_dur24,FAIL,72h < 24h from T=200 (6 of 12 T values; max deficit 39.1%)
MA00623,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 15.7%)
NY00975,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 28.8%)
NY00091,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 28.8%)
VT00085,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 14.6%)
PA00737,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 5.7%)
NJ00012,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 34.6%)
NJ00250,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 26.0%)
PA00514,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 2.9%)
TX03480,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 13.2%)
MO31155,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 15.7%)
TX05513,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 5.5%)
KS03503,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 8.3%)
CO01671,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 11.2%)
IA02083,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 6.8%)
OH00001,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 23.9%)
ME00365,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 4.2%)
WI00381,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 18.8%)
TX01589,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 14.7%)
TX01590,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 13.0%)
NY01481,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 14.3%)
CO00777,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 12.4%)
PA00443,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 8.5%)
TX06462,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.9%)
TX06463,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.9%)
TX03437,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.4%)
MO30201,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 5.4%)
NJ00249,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 26.0%)
CA01564,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 12.2%)
VA10920,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 11.1%)
MA00197,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 12.9%)
IA00675,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 0.1%)
IA00687,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 30.9%)
MO31981,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 13.4%)
WA00671,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 12.9%)
WA00726,both,dur72_lt_dur24,FAIL,72h < 24h from T=5000 (2 of 12 T values; max deficit 11.3%)
CA00741,both,dur72_lt_dur24,FAIL,72h < 24h from T=10000 (1 of 12 T values; max deficit 4.3%)
CO01265,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 18.6%)
MO30032,both,dur72_lt_dur24,FAIL,72h < 24h from T=2000 (3 of 12 T values; max deficit 15.1%)
NJ00220,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 27.6%)
SD00444,both,dur72_lt_dur24,FAIL,72h < 24h from T=500 (5 of 12 T values; max deficit 26.8%)
MI00784,both,dur72_lt_dur24,FAIL,72h < 24h from T=1000 (4 of 12 T values; max deficit 21.9%)
