"site","site_id","duration","return_period_yr","depth_circular_mm","depth_cluster_mm","band_pct","band_source"
"MORMON FLAT","AZ10313","24h",200,117.98,108.87,7.72,"two_method"
"MORMON FLAT","AZ10313","24h",500,139.68,119.41,14.51,"two_method"
"MORMON FLAT","AZ10313","24h",1000,158.52,127.18,19.77,"two_method"
"MORMON FLAT","AZ10313","24h",2000,179.78,134.8,25.02,"two_method"
"MORMON FLAT","AZ10313","24h",5000,212.11,144.68,31.79,"two_method"
"MORMON FLAT","AZ10313","24h",10000,240.23,152.04,36.71,"two_method"
"MORMON FLAT","AZ10313","72h",2,54.26,51.89,4.37,"two_method"
"MORMON FLAT","AZ10313","72h",5,75.15,76.19,1.37,"two_method"
"MORMON FLAT","AZ10313","72h",10,89.66,93.88,4.5,"two_method"
"MORMON FLAT","AZ10313","72h",25,108.8,118.23,7.98,"two_method"
"MORMON FLAT","AZ10313","72h",50,123.6,137.86,10.34,"two_method"
"MORMON FLAT","AZ10313","72h",100,138.83,158.77,12.56,"two_method"
"MORMON FLAT","AZ10313","72h",200,154.55,181.13,14.67,"two_method"
"MORMON FLAT","AZ10313","72h",500,176.15,213.13,17.35,"two_method"
"MORMON FLAT","AZ10313","72h",1000,193.15,239.36,19.31,"two_method"
"MORMON FLAT","AZ10313","72h",2000,210.75,267.48,21.21,"two_method"
"MORMON FLAT","AZ10313","72h",5000,234.99,307.79,23.65,"two_method"
"MORMON FLAT","AZ10313","72h",10000,254.09,340.86,25.46,"two_method"
"MORROW POINT","CO01689","24h",2,30.83,27.79,9.86,"two_method"
"MORROW POINT","CO01689","24h",5,39.96,36.25,9.28,"two_method"
"MORROW POINT","CO01689","24h",10,46.53,42.23,9.24,"two_method"
"MORROW POINT","CO01689","24h",25,55.95,50.7,9.38,"two_method"
"MORROW POINT","CO01689","24h",50,64,57.84,9.62,"two_method"
"MORROW POINT","CO01689","24h",100,73.07,65.8,9.95,"two_method"
"MORROW POINT","CO01689","24h",200,83.36,74.73,10.35,"two_method"
"MORROW POINT","CO01689","24h",500,99.17,88.27,10.99,"two_method"
"MORROW POINT","CO01689","24h",1000,113.07,100.04,11.52,"two_method"
"MORROW POINT","CO01689","24h",2000,128.92,113.32,12.1,"two_method"
"MORROW POINT","CO01689","24h",5000,153.34,133.53,12.92,"two_method"
"MORROW POINT","CO01689","24h",10000,174.85,151.1,13.58,"two_method"
"MORROW POINT","CO01689","72h",2,42.23,35.77,15.3,"two_method"
"MORROW POINT","CO01689","72h",5,55.28,47.57,13.95,"two_method"
"MORROW POINT","CO01689","72h",10,63.9,55.14,13.71,"two_method"
"MORROW POINT","CO01689","72h",25,74.79,64.41,13.88,"two_method"
"MORROW POINT","CO01689","72h",50,82.85,71.09,14.19,"two_method"
"MORROW POINT","CO01689","72h",100,90.85,77.57,14.62,"two_method"
"MORROW POINT","CO01689","72h",200,98.81,83.86,15.13,"two_method"
"MORROW POINT","CO01689","72h",500,109.29,91.94,15.88,"two_method"
"MORROW POINT","CO01689","72h",1000,117.21,97.87,16.5,"two_method"
"MORROW POINT","CO01689","72h",2000,125.11,103.66,17.14,"two_method"
"MORROW POINT","CO01689","72h",5000,135.55,111.09,18.05,"two_method"
"MORROW POINT","CO01689","72h",10000,143.43,116.56,18.73,"two_method"
"MOSES LAKE SOUTH DAM","WA00128","24h",2,39.43,39.43,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",5,51.82,51.82,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",10,60.36,60.36,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",25,71.53,71.53,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",50,80.11,80.11,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",100,88.87,88.87,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",200,97.86,97.86,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",500,110.13,110.13,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",1000,119.72,119.72,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",2000,129.58,129.58,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",5000,143.06,143.06,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","24h",10000,153.6,153.6,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",2,58.08,58.08,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",5,75.9,75.9,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",10,87.82,87.82,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",25,103,103,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",50,114.36,114.36,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",100,125.72,125.72,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",200,137.11,137.11,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",500,152.27,152.27,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",1000,163.82,163.82,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",2000,175.46,175.46,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",5000,190.95,190.95,0,"identical_fallback"
"MOSES LAKE SOUTH DAM","WA00128","72h",10000,202.77,202.77,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",2,32.7,32.7,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",5,42.52,42.52,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",10,49.59,49.59,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",25,59.73,59.73,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",50,68.39,68.39,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",100,78.14,78.14,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",200,89.21,89.21,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",500,106.2,106.2,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",1000,121.14,121.14,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",2000,138.18,138.18,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",5000,164.42,164.42,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","24h",10000,187.52,187.52,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",2,42.71,42.71,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",5,56.88,56.88,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",10,66.67,66.67,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",25,79.52,79.52,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",50,89.42,89.42,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",100,99.56,99.56,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",200,109.99,109.99,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",500,124.26,124.26,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",1000,135.44,135.44,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",2000,146.98,146.98,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",5000,162.79,162.79,0,"identical_fallback"
"MT. ELBERT FOREBAY","CO00446","72h",10000,175.2,175.2,0,"identical_fallback"
"NAMBE FALLS","NM00412","24h",2,35.66,37.24,4.24,"two_method"
"NAMBE FALLS","NM00412","24h",5,47.59,50.17,5.14,"two_method"
"NAMBE FALLS","NM00412","24h",10,55.4,58.72,5.65,"two_method"
"NAMBE FALLS","NM00412","24h",25,65.17,69.51,6.24,"two_method"
"NAMBE FALLS","NM00412","24h",50,72.35,77.51,6.66,"two_method"
"NAMBE FALLS","NM00412","24h",100,79.41,85.44,7.06,"two_method"
"NAMBE FALLS","NM00412","24h",200,86.39,93.35,7.46,"two_method"
"NAMBE FALLS","NM00412","24h",500,95.5,103.76,7.96,"two_method"
"NAMBE FALLS","NM00412","24h",1000,102.33,111.62,8.32,"two_method"
"NAMBE FALLS","NM00412","24h",2000,109.09,119.48,8.7,"two_method"
"NAMBE FALLS","NM00412","24h",5000,117.95,129.85,9.16,"two_method"
"NAMBE FALLS","NM00412","24h",10000,124.58,137.69,9.52,"two_method"
"NAMBE FALLS","NM00412","72h",2,46.38,46.99,1.3,"two_method"
"NAMBE FALLS","NM00412","72h",5,61.07,63.58,3.95,"two_method"
"NAMBE FALLS","NM00412","72h",10,71.36,74.6,4.34,"two_method"
"NAMBE FALLS","NM00412","72h",25,85.78,88.57,3.15,"two_method"
"NAMBE FALLS","NM00412","72h",50,97.85,98.96,1.12,"two_method"
"NAMBE FALLS","NM00412","72h",100,111.21,109.31,1.71,"two_method"
"NAMBE FALLS","NM00412","72h",200,126.09,119.65,5.11,"two_method"
"NAMBE FALLS","NM00412","72h",500,148.49,133.32,10.22,"two_method"
"NAMBE FALLS","NM00412","72h",1000,167.8,143.69,14.37,"two_method"
"NAMBE FALLS","NM00412","72h",2000,189.43,154.08,18.66,"two_method"
"NAMBE FALLS","NM00412","72h",5000,222.08,167.86,24.41,"two_method"
"NAMBE FALLS","NM00412","72h",10000,250.27,178.31,28.75,"two_method"
"NAVAJO","NM00120","24h",2,28.48,29.17,2.37,"two_method"
"NAVAJO","NM00120","24h",5,38.19,38.66,1.22,"two_method"
"NAVAJO","NM00120","24h",10,44.71,45.16,1,"two_method"
"NAVAJO","NM00120","24h",25,53.06,53.61,1.03,"two_method"
"NAVAJO","NM00120","24h",50,59.34,60.06,1.2,"two_method"
"NAVAJO","NM00120","24h",100,65.64,66.62,1.47,"two_method"
"NAVAJO","NM00120","24h",200,71.99,73.32,1.81,"two_method"
"NAVAJO","NM00120","24h",500,80.47,82.41,2.35,"two_method"
"NAVAJO","NM00120","24h",1000,86.96,89.47,2.81,"two_method"
"NAVAJO","NM00120","24h",2000,93.52,96.7,3.29,"two_method"
"NAVAJO","NM00120","24h",5000,102.31,106.53,3.96,"two_method"
"NAVAJO","NM00120","24h",10000,109.03,114.17,4.5,"two_method"
"NAVAJO","NM00120","72h",2,37.06,36.68,1.03,"two_method"
"NAVAJO","NM00120","72h",5,47.52,47.01,1.07,"two_method"
"NAVAJO","NM00120","72h",10,54.69,54.19,0.91,"two_method"
"NAVAJO","NM00120","72h",25,64.6,64.2,0.62,"two_method"
"NAVAJO","NM00120","72h",50,72.75,72.52,0.32,"two_method"
"NAVAJO","NM00120","72h",100,81.67,81.69,0.02,"two_method"
"NAVAJO","NM00120","72h",200,91.49,91.85,0.39,"two_method"
"NAVAJO","NM00120","72h",500,106.04,107.07,0.96,"two_method"
"NAVAJO","NM00120","72h",1000,118.41,120.12,1.42,"two_method"
"NAVAJO","NM00120","72h",2000,132.09,134.66,1.91,"two_method"
"NAVAJO","NM00120","72h",5000,152.45,156.5,2.59,"two_method"
"NAVAJO","NM00120","72h",10000,169.77,175.24,3.12,"two_method"
"NELSON DIKE DA","MT00574","24h",2,35.23,36.93,4.6,"two_method"
"NELSON DIKE DA","MT00574","24h",5,50.45,52.61,4.11,"two_method"
"NELSON DIKE DA","MT00574","24h",10,61.27,63.86,4.06,"two_method"
"NELSON DIKE DA","MT00574","24h",25,75.84,79.16,4.19,"two_method"
"NELSON DIKE DA","MT00574","24h",50,87.34,91.33,4.37,"two_method"
"NELSON DIKE DA","MT00574","24h",100,99.38,104.17,4.6,"two_method"
"NELSON DIKE DA","MT00574","24h",200,112.02,117.75,4.87,"two_method"
"NELSON DIKE DA","MT00574","24h",500,129.73,136.95,5.27,"two_method"
"NELSON DIKE DA","MT00574","24h",1000,143.95,152.5,5.61,"two_method"
"NELSON DIKE DA","MT00574","24h",2000,158.93,169,5.96,"two_method"
"NELSON DIKE DA","MT00574","24h",5000,179.97,192.36,6.44,"two_method"
"NELSON DIKE DA","MT00574","24h",10000,196.87,211.3,6.83,"two_method"
"NELSON DIKE DA","MT00574","72h",2,43.15,46.3,6.8,"two_method"
"NELSON DIKE DA","MT00574","72h",5,61.76,66.14,6.62,"two_method"
"NELSON DIKE DA","MT00574","72h",10,74.85,80.21,6.68,"two_method"
"NELSON DIKE DA","MT00574","72h",25,92.32,99.13,6.87,"two_method"
"NELSON DIKE DA","MT00574","72h",50,105.98,114.03,7.06,"two_method"
"NELSON DIKE DA","MT00574","72h",100,120.17,129.61,7.28,"two_method"
"NELSON DIKE DA","MT00574","72h",200,134.95,145.95,7.54,"two_method"
"NELSON DIKE DA","MT00574","72h",500,155.49,168.81,7.89,"two_method"
"NELSON DIKE DA","MT00574","72h",1000,171.84,187.13,8.17,"two_method"
"NELSON DIKE DA","MT00574","72h",2000,188.92,206.41,8.47,"two_method"
"NELSON DIKE DA","MT00574","72h",5000,212.7,233.43,8.88,"two_method"
"NELSON DIKE DA","MT00574","72h",10000,231.64,255.11,9.2,"two_method"
"NEW MELONES","CA10246","24h",2,84.64,84.64,0,"identical_fallback"
"NEW MELONES","CA10246","24h",5,115.38,115.38,0,"identical_fallback"
"NEW MELONES","CA10246","24h",10,136.97,136.97,0,"identical_fallback"
"NEW MELONES","CA10246","24h",25,165.75,165.75,0,"identical_fallback"
"NEW MELONES","CA10246","24h",50,188.22,188.22,0,"identical_fallback"
"NEW MELONES","CA10246","24h",100,211.53,211.53,0,"identical_fallback"
"NEW MELONES","CA10246","24h",200,235.8,235.8,0,"identical_fallback"
"NEW MELONES","CA10246","24h",500,269.47,269.47,0,"identical_fallback"
"NEW MELONES","CA10246","24h",1000,296.23,296.23,0,"identical_fallback"
"NEW MELONES","CA10246","24h",2000,324.18,324.18,0,"identical_fallback"
"NEW MELONES","CA10246","24h",5000,363.02,363.02,0,"identical_fallback"
"NEW MELONES","CA10246","24h",10000,393.92,393.92,0,"identical_fallback"
"NEW MELONES","CA10246","72h",2,132.46,132.46,0,"identical_fallback"
"NEW MELONES","CA10246","72h",5,188.06,188.06,0,"identical_fallback"
"NEW MELONES","CA10246","72h",10,227.48,227.48,0,"identical_fallback"
"NEW MELONES","CA10246","72h",25,280.48,280.48,0,"identical_fallback"
"NEW MELONES","CA10246","72h",50,322.24,322.24,0,"identical_fallback"
"NEW MELONES","CA10246","72h",100,365.87,365.87,0,"identical_fallback"
"NEW MELONES","CA10246","72h",200,411.6,411.6,0,"identical_fallback"
"NEW MELONES","CA10246","72h",500,475.61,475.61,0,"identical_fallback"
"NEW MELONES","CA10246","72h",1000,526.9,526.9,0,"identical_fallback"
"NEW MELONES","CA10246","72h",2000,580.84,580.84,0,"identical_fallback"
"NEW MELONES","CA10246","72h",5000,656.45,656.45,0,"identical_fallback"
"NEW MELONES","CA10246","72h",10000,717.1,717.1,0,"identical_fallback"
"NEW WADDELL","AZ82929","24h",2,39.24,39.73,1.23,"two_method"
"NEW WADDELL","AZ82929","24h",5,53.58,57.22,6.36,"two_method"
"NEW WADDELL","AZ82929","24h",10,63.46,69.03,8.07,"two_method"
"NEW WADDELL","AZ82929","24h",25,76.4,84.19,9.25,"two_method"
"NEW WADDELL","AZ82929","24h",50,86.34,95.64,9.72,"two_method"
"NEW WADDELL","AZ82929","24h",100,96.51,107.22,9.99,"two_method"
"NEW WADDELL","AZ82929","24h",200,106.94,119,10.13,"two_method"
"NEW WADDELL","AZ82929","24h",500,121.18,134.97,10.22,"two_method"
"NEW WADDELL","AZ82929","24h",1000,132.31,147.41,10.24,"two_method"
"NEW WADDELL","AZ82929","24h",2000,143.77,160.18,10.24,"two_method"
"NEW WADDELL","AZ82929","24h",5000,159.45,177.62,10.23,"two_method"
"NEW WADDELL","AZ82929","24h",10000,171.71,191.26,10.22,"two_method"
"NEW WADDELL","AZ82929","72h",2,49.72,58.22,14.6,"two_method"
"NEW WADDELL","AZ82929","72h",5,69.19,82.62,16.26,"two_method"
"NEW WADDELL","AZ82929","72h",10,82.71,99.95,17.25,"two_method"
"NEW WADDELL","AZ82929","72h",25,100.55,123.29,18.44,"two_method"
"NEW WADDELL","AZ82929","72h",50,114.35,141.7,19.3,"two_method"
"NEW WADDELL","AZ82929","72h",100,128.56,160.97,20.13,"two_method"
"NEW WADDELL","AZ82929","72h",200,143.22,181.19,20.96,"two_method"
"NEW WADDELL","AZ82929","72h",500,163.38,209.53,22.03,"two_method"
"NEW WADDELL","AZ82929","72h",1000,179.26,232.28,22.83,"two_method"
"NEW WADDELL","AZ82929","72h",2000,195.7,256.23,23.62,"two_method"
"NEW WADDELL","AZ82929","72h",5000,218.34,289.86,24.67,"two_method"
"NEW WADDELL","AZ82929","72h",10000,236.19,316.87,25.46,"two_method"
"NIMBUS","CA10174","24h",2,113.89,113.89,0,"identical_fallback"
"NIMBUS","CA10174","24h",5,153.65,153.65,0,"identical_fallback"
"NIMBUS","CA10174","24h",10,181.25,181.25,0,"identical_fallback"
"NIMBUS","CA10174","24h",25,217.64,217.64,0,"identical_fallback"
"NIMBUS","CA10174","24h",50,245.79,245.79,0,"identical_fallback"
"NIMBUS","CA10174","24h",100,274.73,274.73,0,"identical_fallback"
"NIMBUS","CA10174","24h",200,304.59,304.59,0,"identical_fallback"
"NIMBUS","CA10174","24h",500,345.63,345.63,0,"identical_fallback"
"NIMBUS","CA10174","24h",1000,377.93,377.93,0,"identical_fallback"
"NIMBUS","CA10174","24h",2000,411.36,411.36,0,"identical_fallback"
"NIMBUS","CA10174","24h",5000,457.38,457.38,0,"identical_fallback"
"NIMBUS","CA10174","24h",10000,493.62,493.62,0,"identical_fallback"
"NIMBUS","CA10174","72h",2,178.49,178.49,0,"identical_fallback"
"NIMBUS","CA10174","72h",5,249.07,249.07,0,"identical_fallback"
"NIMBUS","CA10174","72h",10,298.2,298.2,0,"identical_fallback"
"NIMBUS","CA10174","72h",25,363.13,363.13,0,"identical_fallback"
"NIMBUS","CA10174","72h",50,413.46,413.46,0,"identical_fallback"
"NIMBUS","CA10174","72h",100,465.3,465.3,0,"identical_fallback"
"NIMBUS","CA10174","72h",200,518.9,518.9,0,"identical_fallback"
"NIMBUS","CA10174","72h",500,592.71,592.71,0,"identical_fallback"
"NIMBUS","CA10174","72h",1000,650.93,650.93,0,"identical_fallback"
"NIMBUS","CA10174","72h",2000,711.3,711.3,0,"identical_fallback"
"NIMBUS","CA10174","72h",5000,794.58,794.58,0,"identical_fallback"
"NIMBUS","CA10174","72h",10000,860.31,860.31,0,"identical_fallback"
"NORTH","WA00266","24h",2,27.48,13.24,51.82,"two_method"
"NORTH","WA00266","24h",5,35.92,17.19,52.14,"two_method"
"NORTH","WA00266","24h",10,41.75,19.96,52.19,"two_method"
"NORTH","WA00266","24h",25,49.42,23.66,52.12,"two_method"
"NORTH","WA00266","24h",50,55.32,26.55,52.01,"two_method"
"NORTH","WA00266","24h",100,61.38,29.56,51.84,"two_method"
"NORTH","WA00266","24h",200,67.62,32.69,51.66,"two_method"
"NORTH","WA00266","24h",500,76.15,37.05,51.35,"two_method"
"NORTH","WA00266","24h",1000,82.85,40.52,51.09,"two_method"
"NORTH","WA00266","24h",2000,89.77,44.14,50.83,"two_method"
"NORTH","WA00266","24h",5000,99.25,49.19,50.44,"two_method"
"NORTH","WA00266","24h",10000,106.7,53.2,50.14,"two_method"
"NORTH","WA00266","72h",2,36.59,43.25,15.4,"two_method"
"NORTH","WA00266","72h",5,46.83,54.48,14.04,"two_method"
"NORTH","WA00266","72h",10,54.19,61.81,12.33,"two_method"
"NORTH","WA00266","72h",25,64.76,70.95,8.72,"two_method"
"NORTH","WA00266","72h",50,73.78,77.66,5,"two_method"
"NORTH","WA00266","72h",100,83.95,84.24,0.34,"two_method"
"NORTH","WA00266","72h",200,95.48,90.74,4.96,"two_method"
"NORTH","WA00266","72h",500,113.2,99.2,12.37,"two_method"
"NORTH","WA00266","72h",1000,128.78,105.52,18.06,"two_method"
"NORTH","WA00266","72h",2000,146.54,111.78,23.72,"two_method"
"NORTH","WA00266","72h",5000,173.9,119.95,31.02,"two_method"
"NORTH","WA00266","72h",10000,198,126.05,36.34,"two_method"
"NORTH SCOOTENEY DIKE","WA00267","24h",2,24.57,24.57,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",5,31.49,31.49,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",10,36.56,36.56,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",25,43.96,43.96,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",50,50.39,50.39,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",100,57.72,57.72,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",200,66.15,66.15,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",500,79.3,79.3,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",1000,91.03,91.03,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",2000,104.58,104.58,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",5000,125.78,125.78,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","24h",10000,144.73,144.73,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",2,26.61,26.61,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",5,33.25,33.25,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",10,37.88,37.88,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",25,44.38,44.38,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",50,49.8,49.8,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",100,55.81,55.81,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",200,62.49,62.49,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",500,72.53,72.53,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",1000,81.18,81.18,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",2000,90.86,90.86,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",5000,105.45,105.45,0,"identical_fallback"
"NORTH SCOOTENEY DIKE","WA00267","72h",10000,118.03,118.03,0,"identical_fallback"
"NORTON","KS00024","24h",2,61.55,63.54,3.13,"two_method"
"NORTON","KS00024","24h",5,83.96,86.48,2.91,"two_method"
"NORTON","KS00024","24h",10,99.66,102.52,2.79,"two_method"
"NORTON","KS00024","24h",25,120.55,123.83,2.65,"two_method"
"NORTON","KS00024","24h",50,136.84,140.42,2.55,"two_method"
"NORTON","KS00024","24h",100,153.7,157.57,2.46,"two_method"
"NORTON","KS00024","24h",200,171.22,175.37,2.37,"two_method"
"NORTON","KS00024","24h",500,195.5,200,2.25,"two_method"
"NORTON","KS00024","24h",1000,214.76,219.5,2.16,"two_method"
"NORTON","KS00024","24h",2000,234.83,239.81,2.08,"two_method"
"NORTON","KS00024","24h",5000,262.68,267.94,1.96,"two_method"
"NORTON","KS00024","24h",10000,284.79,290.25,1.88,"two_method"
"NORTON","KS00024","72h",2,73.14,75.25,2.8,"two_method"
"NORTON","KS00024","72h",5,97.57,100.99,3.39,"two_method"
"NORTON","KS00024","72h",10,113.64,118.36,3.99,"two_method"
"NORTON","KS00024","72h",25,133.85,140.68,4.85,"two_method"
"NORTON","KS00024","72h",50,148.76,157.51,5.56,"two_method"
"NORTON","KS00024","72h",100,163.49,174.45,6.28,"two_method"
"NORTON","KS00024","72h",200,178.11,191.57,7.03,"two_method"
"NORTON","KS00024","72h",500,197.3,214.52,8.03,"two_method"
"NORTON","KS00024","72h",1000,211.72,232.15,8.8,"two_method"
"NORTON","KS00024","72h",2000,226.08,250.01,9.57,"two_method"
"NORTON","KS00024","72h",5000,244.96,274.01,10.6,"two_method"
"NORTON","KS00024","72h",10000,259.16,292.45,11.38,"two_method"
"OCHOCO","OR00098","24h",2,35.15,80.9,56.55,"two_method"
"OCHOCO","OR00098","24h",5,47.75,106.33,55.09,"two_method"
"OCHOCO","OR00098","24h",10,56.42,123.31,54.25,"two_method"
"OCHOCO","OR00098","24h",25,67.69,144.93,53.29,"two_method"
"OCHOCO","OR00098","24h",50,76.29,161.09,52.64,"two_method"
"OCHOCO","OR00098","24h",100,85.06,177.23,52.01,"two_method"
"OCHOCO","OR00098","24h",200,94.05,193.42,51.38,"two_method"
"OCHOCO","OR00098","24h",500,106.34,214.93,50.52,"two_method"
"OCHOCO","OR00098","24h",1000,115.98,231.31,49.86,"two_method"
"OCHOCO","OR00098","24h",2000,125.93,247.78,49.18,"two_method"
"OCHOCO","OR00098","24h",5000,139.62,269.72,48.24,"two_method"
"OCHOCO","OR00098","24h",10000,150.39,286.43,47.5,"two_method"
"OCHOCO","OR00098","72h",2,52.45,125.91,58.34,"two_method"
"OCHOCO","OR00098","72h",5,70.43,160.97,56.25,"two_method"
