"site","site_id","duration","station_id","name","reason"
"ASHTON","ID00178","24h","USC00245811","USC00245811","dropped to achieve homogeneity (greedy H1 reduction)"
"ASHTON","ID00178","24h","USS0011E03S","USS0011E03S","dropped to achieve homogeneity (greedy H1 reduction)"
"ASHTON","ID00178","24h","USW00094194","USW00094194","dropped to achieve homogeneity (greedy H1 reduction)"
"ASHTON","ID00178","24h","USC00100470","USC00100470","dropped to achieve homogeneity (greedy H1 reduction)"
"ASHTON","ID00178","24h","USS0012E07S","USS0012E07S","dropped to achieve homogeneity (greedy H1 reduction)"
"ASHTON","ID00178","72h","USC00480585","BECHLER RVR RS","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00107642","REXBURG KRXK","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00109059","TETONIA","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00107640","REXBURG","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00100864","BIG SPRINGS","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00107727","RIRIE 12 ESE","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00105080","LAKE","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00248858","W YELLOWSTONE GATEWAY","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00486430","MOOSE 3 NW","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00106221","MUD LAKE PUMPING STN","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USC00106080","MONTEVIEW","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","US1WYTT0009","JACKSON 12.3 NE","record < 20 yr for 72h duration"
"ASHTON","ID00178","72h","USW00094194","USW00094194","discordant (Di >= Dcrit = 3.000)"
"ASHTON","ID00178","72h","USW00004131","USW00004131","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","24h","USC00241313","MONTANA TECH (BUTTE SCH OF MIN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00240515","BASIN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00242533","DRYLAND EXP STN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00241686","CHESSMAN RSVR","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00248313","TOSTON 2 SW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00240100","ALDER","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00242719","ELKHORN HOT SPRINGS","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00240202","ANCENEY","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USC00245402","MARYSVILLE 1 SW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","US1MTGT0003","PHILIPSBURG 10.3 SSW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","US1MTLC0004","HELENA 10.6 N","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","24h","USS0013C36S","USS0013C36S","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","24h","USC00248597","USC00248597","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","24h","USC00246470","USC00246470","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","24h","USW00094104","USW00094104","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","24h","USC00244050","USC00244050","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USC00241313","MONTANA TECH (BUTTE SCH OF MIN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00240515","BASIN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00242533","DRYLAND EXP STN","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00241686","CHESSMAN RSVR","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00248313","TOSTON 2 SW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00240100","ALDER","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00242719","ELKHORN HOT SPRINGS","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00240202","ANCENEY","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00245402","MARYSVILLE 1 SW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","US1MTGT0003","PHILIPSBURG 10.3 SSW","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","US1MTLC0004","HELENA 10.6 N","record < 20 yr for 72h duration"
"DELMOE LAKE DAM","MT00117","72h","USC00240199","USC00240199","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","72h","USC00246153","USC00246153","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","72h","USC00241450","USC00241450","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","72h","USC00249067","USC00249067","discordant (Di >= Dcrit = 3.000)"
"DELMOE LAKE DAM","MT00117","72h","USC00244050","USC00244050","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USW00094104","USW00094104","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USC00248597","USC00248597","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USS0011D11S","USS0011D11S","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USS0012D11S","USS0012D11S","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USC00246470","USC00246470","dropped to achieve homogeneity (greedy H1 reduction)"
"DELMOE LAKE DAM","MT00117","72h","USC00241460","USC00241460","dropped to achieve homogeneity (greedy H1 reduction)"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1GAPL0003","CEDARTOWN 2.9 SE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USC00011490","CENTRE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USW00063857","GADSDEN 19 N","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1ALDK0022","FORT PAYNE 3.6 ENE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1ALDK0008","SYLVANIA 3.4 ESE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USW00063862","VALLEY HEAD 1 SSW","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1GADS0003","DOUGLASVILLE 2.8 NE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1ALMS0013","ALBERTVILLE 4.8 WNW","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1ALMS0011","GUNTERSVILLE 2.0 ENE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","US1ALMS0018","GUNTERSVILLE 1.2 S","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USC00018608","WADLEY NR 2","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USW00053873","USW00053873","discordant (Di >= Dcrit = 3.000)"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USC00095290","USC00095290","discordant (Di >= Dcrit = 3.000)"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","24h","USC00093570","USC00093570","discordant (Di >= Dcrit = 3.000)"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1GAPL0003","CEDARTOWN 2.9 SE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","USC00011490","CENTRE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","USW00063857","GADSDEN 19 N","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1ALDK0022","FORT PAYNE 3.6 ENE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1ALDK0008","SYLVANIA 3.4 ESE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","USW00063862","VALLEY HEAD 1 SSW","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1GADS0003","DOUGLASVILLE 2.8 NE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1ALMS0013","ALBERTVILLE 4.8 WNW","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1ALMS0011","GUNTERSVILLE 2.0 ENE","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","US1ALMS0018","GUNTERSVILLE 1.2 S","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","USC00018608","WADLEY NR 2","record < 20 yr for 72h duration"
"TERRAPIN CREEK WS DAM SITE 31","AL00604","72h","USW00053873","USW00053873","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00234660","LAKE WAPPAPELLO SP","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA207","BLOOMFIELD 2.9 S","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA017","MARBLE HILL 0.4 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA023","POPLAR BLUFF 4.2 NW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00234301","JEWETT 7 E","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA201","LAMBERT 0.8 ESE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA031","JACKSON 1.0 SW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA133","ANNISTON 1.9 WNW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA181","DONIPHAN 2.7 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00031634","CORNING 2E","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA157","PERRYVILLE 1.1 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA069","KENNETT 0.8 N","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USW00093996","FARMINGTON FAA AP","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","US1MOFSA223","US1MOFSA223","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00232563","USC00232563","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00232294","USC00232294","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","24h","USC00238571","USC00238571","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USC00234660","LAKE WAPPAPELLO SP","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA207","BLOOMFIELD 2.9 S","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA017","MARBLE HILL 0.4 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA023","POPLAR BLUFF 4.2 NW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USC00234301","JEWETT 7 E","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA201","LAMBERT 0.8 ESE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA031","JACKSON 1.0 SW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA133","ANNISTON 1.9 WNW","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA181","DONIPHAN 2.7 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USC00031634","CORNING 2E","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA157","PERRYVILLE 1.1 NE","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA069","KENNETT 0.8 N","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USW00093996","FARMINGTON FAA AP","record < 20 yr for 72h duration"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USW00003975","USW00003975","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","US1MOFSA223","US1MOFSA223","discordant (Di >= Dcrit = 3.000)"
"DUCK CREEK-STATE WILDLIFE REFUGE-# 1","MO40063","72h","USC00238571","USC00238571","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","24h","USC00361513","CLAYSVILLE 2 SW","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00369312","WASHINGTON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00461290","BURTON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00367443","RICES LANDING L 6","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00333838","HOPEDALE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","US1PAAL0003","SOUTH FAYETTE 2 SE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","US1PAFY0002","POINT MARION 1.0 SE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00366037","MT. LEBANON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00368699","SUTERSVILLE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","24h","USC00468282","USC00468282","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","24h","US1PAAL0001","US1PAAL0001","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","24h","USC00336616","USC00336616","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","72h","USC00361513","CLAYSVILLE 2 SW","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00369312","WASHINGTON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00461290","BURTON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00367443","RICES LANDING L 6","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00333838","HOPEDALE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","US1PAAL0003","SOUTH FAYETTE 2 SE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","US1PAFY0002","POINT MARION 1.0 SE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00366037","MT. LEBANON","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00368699","SUTERSVILLE","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00461900","COOPERS ROCK SF","record < 20 yr for 72h duration"
"ENLOW FORK (PA-648)","PA01273","72h","USC00469345","USC00469345","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","72h","US1PAAL0001","US1PAAL0001","discordant (Di >= Dcrit = 3.000)"
"ENLOW FORK (PA-648)","PA01273","72h","USW00014762","USW00014762","discordant (Di >= Dcrit = 3.000)"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0193","WELLINGTON 3.9 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0127","WEL 3.6 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0360","BELLVUE 4.9 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0142","WEL 1.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0307","FORT COLLINS 4.3 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0636","FORT COLLINS 2.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0112","FORT COLLINS 3.9 NNE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0326","FCL 2.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0653","FORT COLLINS 3.4 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0761","LAPORTE 1.4 NW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0453","BLV 1.0 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0849","FORT COLLINS 0.9 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0260","FCL 1.5 WSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0284","FCL 3.0 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0402","FORT COLLINS 1.8 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0270","FCL 1.7 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0546","BLV 4.0 NW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0295","FCL 1.7 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0320","FCL 1.7 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0433","LIVERMORE 3.8 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0769","FORT COLLINS 0.7 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0567","LA PORTE 10.0 NNW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0372","FCL 2.1 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR1127","BELLVUE 2.6 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0290","FORT COLLINS 2.4 ESE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0610","FORT COLLINS 3.5 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0632","FORT COLLINS 4.8 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0378","FCL 3.4 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0370","FCL 4.7 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0683","HORSETOOTH MOUNTAIN 3.2 NNW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0607","FORT COLLINS 3.8 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0341","FCL 5.5 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0553","BELLVUE 5.2 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","USC00056023","NUNN","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0004","BELLVUE 5.9 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR1011","FORT COLLINS 4.7 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0763","FORT COLLINS 5.3 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COLR0845","WINDSOR 3.8 WSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","24h","US1COWE0127","CARR 0.6 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0193","WELLINGTON 3.9 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0127","WEL 3.6 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0360","BELLVUE 4.9 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0142","WEL 1.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0307","FORT COLLINS 4.3 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0636","FORT COLLINS 2.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0112","FORT COLLINS 3.9 NNE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0326","FCL 2.8 NE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0653","FORT COLLINS 3.4 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0761","LAPORTE 1.4 NW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0453","BLV 1.0 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0849","FORT COLLINS 0.9 N","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0260","FCL 1.5 WSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0284","FCL 3.0 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0402","FORT COLLINS 1.8 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0270","FCL 1.7 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0546","BLV 4.0 NW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0295","FCL 1.7 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0320","FCL 1.7 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0433","LIVERMORE 3.8 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0769","FORT COLLINS 0.7 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0567","LA PORTE 10.0 NNW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0372","FCL 2.1 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR1127","BELLVUE 2.6 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0290","FORT COLLINS 2.4 ESE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0610","FORT COLLINS 3.5 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0632","FORT COLLINS 4.8 SE","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0378","FCL 3.4 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0370","FCL 4.7 SW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0683","HORSETOOTH MOUNTAIN 3.2 NNW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0607","FORT COLLINS 3.8 SSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0341","FCL 5.5 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0553","BELLVUE 5.2 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","USC00056023","NUNN","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0004","BELLVUE 5.9 W","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR1011","FORT COLLINS 4.7 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0763","FORT COLLINS 5.3 S","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COLR0845","WINDSOR 3.8 WSW","record < 20 yr for 72h duration"
"NORTH POUDRE # 5","CO02018","72h","US1COWE0127","CARR 0.6 S","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00136076","N ENGLISH","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00136392","OTTUMWA #1","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","US1IAJH0001","SOLON 0.3 ESE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","US1IALN0003","ELY 0.5 SE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00138307","TRACY 1 NE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00131099","BUSSEY 3 WNW","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","US1MOFSA199","MEMPHIS 0.1 S","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","US1MOFSA197","LANCASTER 0.2 SE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","US1ILHN0001","DALLAS CITY 3.0 SSE","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00238771","WAYLAND 2 W","record < 20 yr for 72h duration"
"LAKE DARLING DAM","IA01381","24h","USC00136160","USC00136160","discordant (Di >= Dcrit = 3.000)"
