"site","site_id","duration","dist","Z","absZ","acceptable"
"HILLSDALE DAM","KS82201","24h","gpa",-8.94,8.94,FALSE
"HILLSDALE DAM","KS82201","72h","gev",-0.4,0.4,TRUE
"HILLSDALE DAM","KS82201","72h","gno",-1.124,1.124,TRUE
"HILLSDALE DAM","KS82201","72h","pe3",-2.844,2.844,FALSE
"HILLSDALE DAM","KS82201","72h","glo",4.072,4.072,FALSE
"HILLSDALE DAM","KS82201","72h","gpa",-10.476,10.476,FALSE
"DIERKS","AR01202","24h","glo",1.739,1.739,FALSE
"DIERKS","AR01202","24h","gev",-2.031,2.031,FALSE
"DIERKS","AR01202","24h","gno",-3.499,3.499,FALSE
"DIERKS","AR01202","24h","pe3",-6.23,6.23,FALSE
"DIERKS","AR01202","24h","gpa",-11.247,11.247,FALSE
"DIERKS","AR01202","72h","gev",0.166,0.166,TRUE
"DIERKS","AR01202","72h","gno",-1.054,1.054,TRUE
"DIERKS","AR01202","72h","pe3",-3.593,3.593,FALSE
"DIERKS","AR01202","72h","glo",5.364,5.364,FALSE
"DIERKS","AR01202","72h","gpa",-11.874,11.874,FALSE
"COLUMBIA LOCK & DAM","LA00177","24h","gev",-0.973,0.973,TRUE
"COLUMBIA LOCK & DAM","LA00177","24h","gno",-2.433,2.433,FALSE
"COLUMBIA LOCK & DAM","LA00177","24h","glo",2.461,2.461,FALSE
"COLUMBIA LOCK & DAM","LA00177","24h","pe3",-5.115,5.115,FALSE
"COLUMBIA LOCK & DAM","LA00177","24h","gpa",-9.466,9.466,FALSE
"COLUMBIA LOCK & DAM","LA00177","72h","glo",1.233,1.233,TRUE
"COLUMBIA LOCK & DAM","LA00177","72h","gev",-2.311,2.311,FALSE
"COLUMBIA LOCK & DAM","LA00177","72h","gno",-3.506,3.506,FALSE
"COLUMBIA LOCK & DAM","LA00177","72h","pe3",-5.784,5.784,FALSE
"COLUMBIA LOCK & DAM","LA00177","72h","gpa",-10.824,10.824,FALSE
"COLUMBIA CLOSURE DAM","LA00178","24h","gev",-1.03,1.03,TRUE
"COLUMBIA CLOSURE DAM","LA00178","24h","glo",2.321,2.321,FALSE
"COLUMBIA CLOSURE DAM","LA00178","24h","gno",-2.444,2.444,FALSE
"COLUMBIA CLOSURE DAM","LA00178","24h","pe3",-5.044,5.044,FALSE
"COLUMBIA CLOSURE DAM","LA00178","24h","gpa",-9.309,9.309,FALSE
"COLUMBIA CLOSURE DAM","LA00178","72h","glo",1.018,1.018,TRUE
"COLUMBIA CLOSURE DAM","LA00178","72h","gev",-2.595,2.595,FALSE
"COLUMBIA CLOSURE DAM","LA00178","72h","gno",-3.887,3.887,FALSE
"COLUMBIA CLOSURE DAM","LA00178","72h","pe3",-6.323,6.323,FALSE
"COLUMBIA CLOSURE DAM","LA00178","72h","gpa",-11.335,11.335,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","24h","gev",-0.676,0.676,TRUE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","24h","gno",-1.997,1.997,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","24h","glo",4.345,4.345,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","24h","pe3",-4.661,4.661,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","24h","gpa",-12.43,12.43,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","72h","glo",2.108,2.108,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","72h","gev",-3.093,3.093,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","72h","gno",-4.301,4.301,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","72h","pe3",-6.822,6.822,FALSE
"GRAND LAKE ST. MARYS - WEST EMBANKMENT","OH00580","72h","gpa",-15.131,15.131,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","24h","gev",-0.57,0.57,TRUE
"SUWANNEE RIVER SILL DAM","GA10014","24h","gno",-1.802,1.802,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","24h","glo",3.489,3.489,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","24h","pe3",-4.204,4.204,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","24h","gpa",-10.209,10.209,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","72h","gev",-0.712,0.712,TRUE
"SUWANNEE RIVER SILL DAM","GA10014","72h","gno",-2.076,2.076,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","72h","glo",2.974,2.974,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","72h","pe3",-4.633,4.633,FALSE
"SUWANNEE RIVER SILL DAM","GA10014","72h","gpa",-9.667,9.667,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","24h","gev",0.51,0.51,TRUE
"J. EDWARD ROUSH LAKE DAM","IN03006","24h","gno",-0.544,0.544,TRUE
"J. EDWARD ROUSH LAKE DAM","IN03006","24h","pe3",-2.696,2.696,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","24h","glo",4.718,4.718,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","24h","gpa",-9.294,9.294,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","72h","gev",-0.825,0.825,TRUE
"J. EDWARD ROUSH LAKE DAM","IN03006","72h","gno",-1.891,1.891,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","72h","glo",3.526,3.526,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","72h","pe3",-4.082,4.082,FALSE
"J. EDWARD ROUSH LAKE DAM","IN03006","72h","gpa",-10.944,10.944,FALSE
"SALT FORK LAKE DAM","OH00433","24h","glo",1.027,1.027,TRUE
"SALT FORK LAKE DAM","OH00433","24h","gev",-2.072,2.072,FALSE
"SALT FORK LAKE DAM","OH00433","24h","gno",-3.392,3.392,FALSE
"SALT FORK LAKE DAM","OH00433","24h","pe3",-5.817,5.817,FALSE
"SALT FORK LAKE DAM","OH00433","24h","gpa",-9.738,9.738,FALSE
"SALT FORK LAKE DAM","OH00433","72h","glo",1.204,1.204,TRUE
"SALT FORK LAKE DAM","OH00433","72h","gev",-2.61,2.61,FALSE
"SALT FORK LAKE DAM","OH00433","72h","gno",-3.51,3.51,FALSE
"SALT FORK LAKE DAM","OH00433","72h","pe3",-5.381,5.381,FALSE
"SALT FORK LAKE DAM","OH00433","72h","gpa",-11.451,11.451,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","24h","gev",-0.578,0.578,TRUE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","24h","glo",1.927,1.927,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","24h","gno",-2.094,2.094,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","24h","pe3",-4.782,4.782,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","24h","gpa",-7.12,7.12,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","72h","glo",1.041,1.041,TRUE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","72h","gev",-1.046,1.046,TRUE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","72h","gno",-2.696,2.696,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","72h","pe3",-5.584,5.584,FALSE
"MOSS BLUFF LOCK AND SPILLWAY","FL00145","72h","gpa",-6.778,6.778,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","24h","gev",-0.126,0.126,TRUE
"DEMOPOLIS LOCK AND DAM","AL01430","24h","gno",-1.35,1.35,TRUE
"DEMOPOLIS LOCK AND DAM","AL01430","24h","pe3",-3.742,3.742,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","24h","glo",3.956,3.956,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","24h","gpa",-9.806,9.806,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","72h","glo",1.288,1.288,TRUE
"DEMOPOLIS LOCK AND DAM","AL01430","72h","gev",-2.335,2.335,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","72h","gno",-3.344,3.344,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","72h","pe3",-5.35,5.35,FALSE
"DEMOPOLIS LOCK AND DAM","AL01430","72h","gpa",-10.862,10.862,FALSE
"GRAND FALLS","ME00219","24h","gev",-1.449,1.449,TRUE
"GRAND FALLS","ME00219","24h","gno",-2.37,2.37,FALSE
"GRAND FALLS","ME00219","24h","glo",2.78,2.78,FALSE
"GRAND FALLS","ME00219","24h","pe3",-4.33,4.33,FALSE
"GRAND FALLS","ME00219","24h","gpa",-11.185,11.185,FALSE
"GRAND FALLS","ME00219","72h","gev",-1.006,1.006,TRUE
"GRAND FALLS","ME00219","72h","gno",-1.73,1.73,FALSE
"GRAND FALLS","ME00219","72h","pe3",-3.471,3.471,FALSE
"GRAND FALLS","ME00219","72h","glo",3.609,3.609,FALSE
"GRAND FALLS","ME00219","72h","gpa",-11.384,11.384,FALSE
"BOLIVAR DAM","OH00004","24h","glo",0.615,0.615,TRUE
"BOLIVAR DAM","OH00004","24h","gev",-2.479,2.479,FALSE
"BOLIVAR DAM","OH00004","24h","gno",-3.634,3.634,FALSE
"BOLIVAR DAM","OH00004","24h","pe3",-5.798,5.798,FALSE
"BOLIVAR DAM","OH00004","24h","gpa",-10.002,10.002,FALSE
"BOLIVAR DAM","OH00004","72h","gev",-0.335,0.335,TRUE
"BOLIVAR DAM","OH00004","72h","gno",-1.202,1.202,TRUE
"BOLIVAR DAM","OH00004","72h","pe3",-3.046,3.046,FALSE
"BOLIVAR DAM","OH00004","72h","glo",3.63,3.63,FALSE
"BOLIVAR DAM","OH00004","72h","gpa",-9.466,9.466,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","24h","gev",-0.583,0.583,TRUE
"LITTLE RIVER CLOSURE DAM","LA00174","24h","gno",-2.028,2.028,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","24h","glo",2.719,2.719,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","24h","pe3",-4.674,4.674,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","24h","gpa",-8.783,8.783,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","72h","gev",-0.734,0.734,TRUE
"LITTLE RIVER CLOSURE DAM","LA00174","72h","gno",-1.832,1.832,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","72h","glo",2.972,2.972,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","72h","pe3",-3.983,3.983,FALSE
"LITTLE RIVER CLOSURE DAM","LA00174","72h","gpa",-9.512,9.512,FALSE
"JONESVILLE CLOSURE DAM","LA00176","24h","gev",-0.262,0.262,TRUE
"JONESVILLE CLOSURE DAM","LA00176","24h","gno",-1.712,1.712,FALSE
"JONESVILLE CLOSURE DAM","LA00176","24h","glo",2.981,2.981,FALSE
"JONESVILLE CLOSURE DAM","LA00176","24h","pe3",-4.358,4.358,FALSE
"JONESVILLE CLOSURE DAM","LA00176","24h","gpa",-8.339,8.339,FALSE
"JONESVILLE CLOSURE DAM","LA00176","72h","gev",0.095,0.095,TRUE
"JONESVILLE CLOSURE DAM","LA00176","72h","gno",-1.034,1.034,TRUE
"JONESVILLE CLOSURE DAM","LA00176","72h","pe3",-3.259,3.259,FALSE
"JONESVILLE CLOSURE DAM","LA00176","72h","glo",4.004,4.004,FALSE
"JONESVILLE CLOSURE DAM","LA00176","72h","gpa",-9.14,9.14,FALSE
"JONESVILLE LOCK & DAM","LA00175","24h","gev",-0.259,0.259,TRUE
"JONESVILLE LOCK & DAM","LA00175","24h","gno",-1.694,1.694,FALSE
"JONESVILLE LOCK & DAM","LA00175","24h","glo",2.954,2.954,FALSE
"JONESVILLE LOCK & DAM","LA00175","24h","pe3",-4.315,4.315,FALSE
"JONESVILLE LOCK & DAM","LA00175","24h","gpa",-8.259,8.259,FALSE
"JONESVILLE LOCK & DAM","LA00175","72h","gev",0.204,0.204,TRUE
"JONESVILLE LOCK & DAM","LA00175","72h","gno",-0.943,0.943,TRUE
"JONESVILLE LOCK & DAM","LA00175","72h","pe3",-3.226,3.226,FALSE
"JONESVILLE LOCK & DAM","LA00175","72h","glo",4.337,4.337,FALSE
"JONESVILLE LOCK & DAM","LA00175","72h","gpa",-9.522,9.522,FALSE
"STANLEY DRAPER","OK02580","24h","gev",-1.012,1.012,TRUE
"STANLEY DRAPER","OK02580","24h","gno",-2.247,2.247,FALSE
"STANLEY DRAPER","OK02580","24h","glo",3.077,3.077,FALSE
"STANLEY DRAPER","OK02580","24h","pe3",-4.655,4.655,FALSE
"STANLEY DRAPER","OK02580","24h","gpa",-10.718,10.718,FALSE
"STANLEY DRAPER","OK02580","72h","glo",1.989,1.989,FALSE
"STANLEY DRAPER","OK02580","72h","gev",-2.026,2.026,FALSE
"STANLEY DRAPER","OK02580","72h","gno",-3.217,3.217,FALSE
"STANLEY DRAPER","OK02580","72h","pe3",-5.55,5.55,FALSE
"STANLEY DRAPER","OK02580","72h","gpa",-11.537,11.537,FALSE
"LONG LAKE DAM","AK00044","24h","gev",-0.623,0.623,TRUE
"LONG LAKE DAM","AK00044","24h","gno",-1.092,1.092,TRUE
"LONG LAKE DAM","AK00044","24h","pe3",-2.246,2.246,FALSE
"LONG LAKE DAM","AK00044","24h","glo",2.528,2.528,FALSE
"LONG LAKE DAM","AK00044","24h","gpa",-7.684,7.684,FALSE
"LONG LAKE DAM","AK00044","72h","glo",0.836,0.836,TRUE
"LONG LAKE DAM","AK00044","72h","gev",-2.22,2.22,FALSE
"LONG LAKE DAM","AK00044","72h","gno",-2.623,2.623,FALSE
"LONG LAKE DAM","AK00044","72h","pe3",-3.673,3.673,FALSE
"LONG LAKE DAM","AK00044","72h","gpa",-9.022,9.022,FALSE
"BLUE LAKE","AK00002","24h","gno",-0.095,0.095,TRUE
"BLUE LAKE","AK00002","24h","gev",0.226,0.226,TRUE
"BLUE LAKE","AK00002","24h","pe3",-1.105,1.105,TRUE
"BLUE LAKE","AK00002","24h","glo",3.71,3.71,FALSE
"BLUE LAKE","AK00002","24h","gpa",-7.404,7.404,FALSE
"BLUE LAKE","AK00002","72h","glo",1.202,1.202,TRUE
"BLUE LAKE","AK00002","72h","gev",-1.98,1.98,FALSE
"BLUE LAKE","AK00002","72h","gno",-2.234,2.234,FALSE
"BLUE LAKE","AK00002","72h","pe3",-3.107,3.107,FALSE
"BLUE LAKE","AK00002","72h","gpa",-8.913,8.913,FALSE
"HOOVER DAM","OH00737","24h","gev",-1.553,1.553,TRUE
"HOOVER DAM","OH00737","24h","glo",2.472,2.472,FALSE
"HOOVER DAM","OH00737","24h","gno",-2.848,2.848,FALSE
"HOOVER DAM","OH00737","24h","pe3",-5.341,5.341,FALSE
"HOOVER DAM","OH00737","24h","gpa",-11.171,11.171,FALSE
"HOOVER DAM","OH00737","72h","gev",-1.441,1.441,TRUE
"HOOVER DAM","OH00737","72h","gno",-2.208,2.208,FALSE
"HOOVER DAM","OH00737","72h","glo",3.592,3.592,FALSE
"HOOVER DAM","OH00737","72h","pe3",-4.076,4.076,FALSE
"HOOVER DAM","OH00737","72h","gpa",-12.738,12.738,FALSE
"LOCH RAVEN DAM","MD00002","24h","gev",0.778,0.778,TRUE
"LOCH RAVEN DAM","MD00002","24h","gno",-0.905,0.905,TRUE
"LOCH RAVEN DAM","MD00002","24h","glo",3.82,3.82,FALSE
"LOCH RAVEN DAM","MD00002","24h","pe3",-3.912,3.912,FALSE
"LOCH RAVEN DAM","MD00002","24h","gpa",-7.047,7.047,FALSE
"LOCH RAVEN DAM","MD00002","72h","gev",0.746,0.746,TRUE
"LOCH RAVEN DAM","MD00002","72h","gno",-0.954,0.954,TRUE
"LOCH RAVEN DAM","MD00002","72h","glo",3.542,3.542,FALSE
"LOCH RAVEN DAM","MD00002","72h","pe3",-3.968,3.968,FALSE
"LOCH RAVEN DAM","MD00002","72h","gpa",-6.561,6.561,FALSE
"PAINT CREEK DAM","OH00017","24h","gev",-1.077,1.077,TRUE
"PAINT CREEK DAM","OH00017","24h","gno",-2.288,2.288,FALSE
"PAINT CREEK DAM","OH00017","24h","glo",3.107,3.107,FALSE
"PAINT CREEK DAM","OH00017","24h","pe3",-4.675,4.675,FALSE
"PAINT CREEK DAM","OH00017","24h","gpa",-10.962,10.962,FALSE
"PAINT CREEK DAM","OH00017","72h","gev",-2.151,2.151,FALSE
"PAINT CREEK DAM","OH00017","72h","gno",-2.728,2.728,FALSE
"PAINT CREEK DAM","OH00017","72h","glo",2.738,2.738,FALSE
"PAINT CREEK DAM","OH00017","72h","pe3",-4.314,4.314,FALSE
"PAINT CREEK DAM","OH00017","72h","gpa",-12.972,12.972,FALSE
"GRAHAM LAKE DAM","ME00264","24h","gno",-0.403,0.403,TRUE
"GRAHAM LAKE DAM","ME00264","24h","gev",0.748,0.748,TRUE
"GRAHAM LAKE DAM","ME00264","24h","pe3",-2.674,2.674,FALSE
"GRAHAM LAKE DAM","ME00264","24h","glo",4.762,4.762,FALSE
"GRAHAM LAKE DAM","ME00264","24h","gpa",-8.729,8.729,FALSE
"GRAHAM LAKE DAM","ME00264","72h","gno",0.536,0.536,TRUE
"GRAHAM LAKE DAM","ME00264","72h","gev",1.408,1.408,TRUE
"GRAHAM LAKE DAM","ME00264","72h","pe3",-1.431,1.431,TRUE
"GRAHAM LAKE DAM","ME00264","72h","glo",6.15,6.15,FALSE
"GRAHAM LAKE DAM","ME00264","72h","gpa",-9.368,9.368,FALSE
"SAFE HARBOR","PA00855","24h","gno",-0.749,0.749,TRUE
"SAFE HARBOR","PA00855","24h","gev",0.862,0.862,TRUE
"SAFE HARBOR","PA00855","24h","pe3",-3.637,3.637,FALSE
"SAFE HARBOR","PA00855","24h","glo",3.896,3.896,FALSE
"SAFE HARBOR","PA00855","24h","gpa",-6.89,6.89,FALSE
"SAFE HARBOR","PA00855","72h","gev",0.258,0.258,TRUE
"SAFE HARBOR","PA00855","72h","gno",-1.493,1.493,TRUE
"SAFE HARBOR","PA00855","72h","glo",3.003,3.003,FALSE
"SAFE HARBOR","PA00855","72h","pe3",-4.592,4.592,FALSE
"SAFE HARBOR","PA00855","72h","gpa",-6.976,6.976,FALSE
"MINNTAC T","MN00672","24h","glo",0.68,0.68,TRUE
"MINNTAC T","MN00672","24h","gev",-2.726,2.726,FALSE
"MINNTAC T","MN00672","24h","gno",-3.876,3.876,FALSE
"MINNTAC T","MN00672","24h","pe3",-6.069,6.069,FALSE
"MINNTAC T","MN00672","24h","gpa",-10.911,10.911,FALSE
"MINNTAC T","MN00672","72h","glo",1.179,1.179,TRUE
"MINNTAC T","MN00672","72h","gev",-2.472,2.472,FALSE
"MINNTAC T","MN00672","72h","gno",-3.481,3.481,FALSE
"MINNTAC T","MN00672","72h","pe3",-5.49,5.49,FALSE
"MINNTAC T","MN00672","72h","gpa",-11.06,11.06,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","24h","gev",0.425,0.425,TRUE
"DAMARISCOTTA - INTAKE DAM","ME00238","24h","gno",-0.688,0.688,TRUE
"DAMARISCOTTA - INTAKE DAM","ME00238","24h","pe3",-2.912,2.912,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","24h","glo",4.511,4.511,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","24h","gpa",-9.171,9.171,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","72h","gno",0.104,0.104,TRUE
"DAMARISCOTTA - INTAKE DAM","ME00238","72h","gev",1.262,1.262,TRUE
"DAMARISCOTTA - INTAKE DAM","ME00238","72h","pe3",-2.215,2.215,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","72h","glo",5.552,5.552,FALSE
"DAMARISCOTTA - INTAKE DAM","ME00238","72h","gpa",-8.804,8.804,FALSE
"GERMANTOWN DAM","OH00425","24h","gev",-2.618,2.618,FALSE
"GERMANTOWN DAM","OH00425","24h","glo",2.973,2.973,FALSE
"GERMANTOWN DAM","OH00425","24h","gno",-3.095,3.095,FALSE
"GERMANTOWN DAM","OH00425","24h","pe3",-4.668,4.668,FALSE
"GERMANTOWN DAM","OH00425","24h","gpa",-14.825,14.825,FALSE
"GERMANTOWN DAM","OH00425","72h","gev",-1.78,1.78,FALSE
"GERMANTOWN DAM","OH00425","72h","gno",-2.091,2.091,FALSE
"GERMANTOWN DAM","OH00425","72h","pe3",-3.461,3.461,FALSE
"GERMANTOWN DAM","OH00425","72h","glo",3.848,3.848,FALSE
"GERMANTOWN DAM","OH00425","72h","gpa",-13.908,13.908,FALSE
"G402C CONTROL STRUCTURE","FL36013","24h","glo",1.326,1.326,TRUE
"G402C CONTROL STRUCTURE","FL36013","24h","gev",-1.33,1.33,TRUE
"G402C CONTROL STRUCTURE","FL36013","24h","gno",-2.697,2.697,FALSE
"G402C CONTROL STRUCTURE","FL36013","24h","pe3",-5.154,5.154,FALSE
"G402C CONTROL STRUCTURE","FL36013","24h","gpa",-8.083,8.083,FALSE
"G402C CONTROL STRUCTURE","FL36013","72h","gev",-0.978,0.978,TRUE
"G402C CONTROL STRUCTURE","FL36013","72h","gno",-2.058,2.058,FALSE
"G402C CONTROL STRUCTURE","FL36013","72h","glo",2.139,2.139,FALSE
"G402C CONTROL STRUCTURE","FL36013","72h","pe3",-4.109,4.109,FALSE
"G402C CONTROL STRUCTURE","FL36013","72h","gpa",-8.489,8.489,FALSE
"G402D CONTROL STRUCTURE","FL36003","24h","gev",-1.177,1.177,TRUE
"G402D CONTROL STRUCTURE","FL36003","24h","glo",1.292,1.292,TRUE
"G402D CONTROL STRUCTURE","FL36003","24h","gno",-2.494,2.494,FALSE
"G402D CONTROL STRUCTURE","FL36003","24h","pe3",-4.855,4.855,FALSE
"G402D CONTROL STRUCTURE","FL36003","24h","gpa",-7.492,7.492,FALSE
"G402D CONTROL STRUCTURE","FL36003","72h","gev",-0.798,0.798,TRUE
"G402D CONTROL STRUCTURE","FL36003","72h","gno",-1.79,1.79,FALSE
"G402D CONTROL STRUCTURE","FL36003","72h","glo",2.124,2.124,FALSE
"G402D CONTROL STRUCTURE","FL36003","72h","pe3",-3.68,3.68,FALSE
"G402D CONTROL STRUCTURE","FL36003","72h","gpa",-7.824,7.824,FALSE
"G402B CONTROL STRUCTURE","FL36020","24h","gev",-1.142,1.142,TRUE
"G402B CONTROL STRUCTURE","FL36020","24h","glo",1.687,1.687,FALSE
"G402B CONTROL STRUCTURE","FL36020","24h","gno",-2.472,2.472,FALSE
"G402B CONTROL STRUCTURE","FL36020","24h","pe3",-4.886,4.886,FALSE
"G402B CONTROL STRUCTURE","FL36020","24h","gpa",-8.239,8.239,FALSE
"G402B CONTROL STRUCTURE","FL36020","72h","gev",-1.136,1.136,TRUE
"G402B CONTROL STRUCTURE","FL36020","72h","glo",1.986,1.986,FALSE
"G402B CONTROL STRUCTURE","FL36020","72h","gno",-2.198,2.198,FALSE
"G402B CONTROL STRUCTURE","FL36020","72h","pe3",-4.221,4.221,FALSE
"G402B CONTROL STRUCTURE","FL36020","72h","gpa",-8.644,8.644,FALSE
"G402A CONTROL STRUCTURE","FL36012","24h","gev",-1.162,1.162,TRUE
"G402A CONTROL STRUCTURE","FL36012","24h","glo",1.707,1.707,FALSE
"G402A CONTROL STRUCTURE","FL36012","24h","gno",-2.502,2.502,FALSE
"G402A CONTROL STRUCTURE","FL36012","24h","pe3",-4.936,4.936,FALSE
"G402A CONTROL STRUCTURE","FL36012","24h","gpa",-8.35,8.35,FALSE
"G402A CONTROL STRUCTURE","FL36012","72h","gev",-1.276,1.276,TRUE
"G402A CONTROL STRUCTURE","FL36012","72h","glo",1.918,1.918,FALSE
"G402A CONTROL STRUCTURE","FL36012","72h","gno",-2.372,2.372,FALSE
"G402A CONTROL STRUCTURE","FL36012","72h","pe3",-4.456,4.456,FALSE
"G402A CONTROL STRUCTURE","FL36012","72h","gpa",-8.964,8.964,FALSE
"LAKE FT SMITH DAM","AR00446","24h","gev",-0.044,0.044,TRUE
"LAKE FT SMITH DAM","AR00446","24h","gno",-0.907,0.907,TRUE
"LAKE FT SMITH DAM","AR00446","24h","pe3",-2.947,2.947,FALSE
"LAKE FT SMITH DAM","AR00446","24h","glo",5.234,5.234,FALSE
"LAKE FT SMITH DAM","AR00446","24h","gpa",-11.944,11.944,FALSE
"LAKE FT SMITH DAM","AR00446","72h","gev",-0.777,0.777,TRUE
"LAKE FT SMITH DAM","AR00446","72h","gno",-1.348,1.348,TRUE
"LAKE FT SMITH DAM","AR00446","72h","pe3",-3.086,3.086,FALSE
"LAKE FT SMITH DAM","AR00446","72h","glo",5.073,5.073,FALSE
"LAKE FT SMITH DAM","AR00446","72h","gpa",-13.616,13.616,FALSE
"BERLIN DAM","OH00032","24h","glo",1.67,1.67,FALSE
"BERLIN DAM","OH00032","24h","gev",-1.788,1.788,FALSE
"BERLIN DAM","OH00032","24h","gno",-2.925,2.925,FALSE
"BERLIN DAM","OH00032","24h","pe3",-5.102,5.102,FALSE
"BERLIN DAM","OH00032","24h","gpa",-10.073,10.073,FALSE
"BERLIN DAM","OH00032","72h","gev",-1.489,1.489,TRUE
"BERLIN DAM","OH00032","72h","gno",-2.307,2.307,FALSE
"BERLIN DAM","OH00032","72h","glo",2.609,2.609,FALSE
"BERLIN DAM","OH00032","72h","pe3",-4.1,4.1,FALSE
"BERLIN DAM","OH00032","72h","gpa",-10.857,10.857,FALSE
"LAKE ERLING DAM","AR00872","24h","gev",-0.57,0.57,TRUE
"LAKE ERLING DAM","AR00872","24h","gno",-2.001,2.001,FALSE
"LAKE ERLING DAM","AR00872","24h","glo",3.48,3.48,FALSE
"LAKE ERLING DAM","AR00872","24h","pe3",-4.706,4.706,FALSE
"LAKE ERLING DAM","AR00872","24h","gpa",-10.355,10.355,FALSE
"LAKE ERLING DAM","AR00872","72h","gev",-0.862,0.862,TRUE
"LAKE ERLING DAM","AR00872","72h","gno",-2.3,2.3,FALSE
"LAKE ERLING DAM","AR00872","72h","glo",3.232,3.232,FALSE
"LAKE ERLING DAM","AR00872","72h","pe3",-5.021,5.021,FALSE
"LAKE ERLING DAM","AR00872","72h","gpa",-10.744,10.744,FALSE
"BIG EAU PLEINE","WI00753","24h","gev",-1.287,1.287,TRUE
"BIG EAU PLEINE","WI00753","24h","gno",-2.518,2.518,FALSE
"BIG EAU PLEINE","WI00753","24h","glo",3.365,3.365,FALSE
"BIG EAU PLEINE","WI00753","24h","pe3",-4.996,4.996,FALSE
"BIG EAU PLEINE","WI00753","24h","gpa",-12.182,12.182,FALSE
"BIG EAU PLEINE","WI00753","72h","gev",-2.259,2.259,FALSE
"BIG EAU PLEINE","WI00753","72h","glo",2.47,2.47,FALSE
"BIG EAU PLEINE","WI00753","72h","gno",-3.406,3.406,FALSE
"BIG EAU PLEINE","WI00753","72h","pe3",-5.77,5.77,FALSE
"BIG EAU PLEINE","WI00753","72h","gpa",-13.245,13.245,FALSE
"BIG CREEK LAKE","AL00017","24h","gev",0.013,0.013,TRUE
"BIG CREEK LAKE","AL00017","24h","gno",-1.232,1.232,TRUE
"BIG CREEK LAKE","AL00017","24h","glo",3.515,3.515,FALSE
"BIG CREEK LAKE","AL00017","24h","pe3",-3.583,3.583,FALSE
"BIG CREEK LAKE","AL00017","24h","gpa",-8.45,8.45,FALSE
"BIG CREEK LAKE","AL00017","72h","gno",0.717,0.717,TRUE
"BIG CREEK LAKE","AL00017","72h","pe3",-1.744,1.744,FALSE
"BIG CREEK LAKE","AL00017","72h","gev",2.015,2.015,FALSE
"BIG CREEK LAKE","AL00017","72h","glo",5.749,5.749,FALSE
"BIG CREEK LAKE","AL00017","72h","gpa",-6.987,6.987,FALSE
