"site","site_id","duration","dist","T","growth_factor","depth_mm"
"LA JARA - DAM NO. 1","CO00814","72h","GEV",10000,2.7202,146.1
"LA JARA - DAM NO. 1","CO00814","72h","PE3",10000,2.7785,149.24
"LA JARA - DAM NO. 1","CO00814","72h","GNO",10000,2.9023,155.88
"LA JARA - DAM NO. 1","CO00814","72h","GLO",10000,3.9982,214.74
"KENTUCKY RIVER LOCK & DAM 8","KY01201","24h","GPA",10000,2.0535,161.41
"KENTUCKY RIVER LOCK & DAM 8","KY01201","24h","PE3",10000,2.9466,231.6
"KENTUCKY RIVER LOCK & DAM 8","KY01201","24h","GNO",10000,3.2992,259.32
"KENTUCKY RIVER LOCK & DAM 8","KY01201","24h","GEV",10000,3.3945,266.81
"KENTUCKY RIVER LOCK & DAM 8","KY01201","24h","GLO",10000,4.9382,388.15
"KENTUCKY RIVER LOCK & DAM 8","KY01201","72h","GPA",10000,1.9388,194.36
"KENTUCKY RIVER LOCK & DAM 8","KY01201","72h","PE3",10000,2.8336,284.07
"KENTUCKY RIVER LOCK & DAM 8","KY01201","72h","GEV",10000,3.0963,310.4
"KENTUCKY RIVER LOCK & DAM 8","KY01201","72h","GNO",10000,3.0994,310.72
"KENTUCKY RIVER LOCK & DAM 8","KY01201","72h","GLO",10000,4.513,452.43
"LONG LAKE NWR 6","ND00982","24h","GPA",10000,2.4473,129.02
"LONG LAKE NWR 6","ND00982","24h","PE3",10000,3.5808,188.78
"LONG LAKE NWR 6","ND00982","24h","GNO",10000,4.1056,216.44
"LONG LAKE NWR 6","ND00982","24h","GEV",10000,4.3145,227.46
"LONG LAKE NWR 6","ND00982","24h","GLO",10000,6.39,336.88
"LONG LAKE NWR 6","ND00982","72h","GPA",10000,2.1755,135.78
"LONG LAKE NWR 6","ND00982","72h","PE3",10000,3.2714,204.18
"LONG LAKE NWR 6","ND00982","72h","GNO",10000,3.617,225.75
"LONG LAKE NWR 6","ND00982","72h","GEV",10000,3.6356,226.91
"LONG LAKE NWR 6","ND00982","72h","GLO",10000,5.4003,337.06
"TWIN LAKES SOUTH","ID00077","24h","GPA",10000,2.1956,77.47
"TWIN LAKES SOUTH","ID00077","24h","PE3",10000,3.147,111.04
"TWIN LAKES SOUTH","ID00077","24h","GNO",10000,3.5743,126.11
"TWIN LAKES SOUTH","ID00077","24h","GEV",10000,3.7347,131.77
"TWIN LAKES SOUTH","ID00077","24h","GLO",10000,5.4568,192.53
"TWIN LAKES SOUTH","ID00077","72h","GPA",10000,2.1984,106.87
"TWIN LAKES SOUTH","ID00077","72h","PE3",10000,3.1313,152.22
"TWIN LAKES SOUTH","ID00077","72h","GNO",10000,3.5682,173.46
"TWIN LAKES SOUTH","ID00077","72h","GEV",10000,3.7459,182.1
"TWIN LAKES SOUTH","ID00077","72h","GLO",10000,5.4616,265.5
"TWIN LAKES NORTH","ID00540","24h","GPA",10000,2.1956,77.47
"TWIN LAKES NORTH","ID00540","24h","PE3",10000,3.147,111.04
"TWIN LAKES NORTH","ID00540","24h","GNO",10000,3.5743,126.11
"TWIN LAKES NORTH","ID00540","24h","GEV",10000,3.7347,131.77
"TWIN LAKES NORTH","ID00540","24h","GLO",10000,5.4568,192.53
"TWIN LAKES NORTH","ID00540","72h","GPA",10000,2.1984,106.87
"TWIN LAKES NORTH","ID00540","72h","PE3",10000,3.1313,152.22
"TWIN LAKES NORTH","ID00540","72h","GNO",10000,3.5682,173.46
"TWIN LAKES NORTH","ID00540","72h","GEV",10000,3.7459,182.1
"TWIN LAKES NORTH","ID00540","72h","GLO",10000,5.4616,265.5
"CAVE CREEK","AZ00002","24h","GPA",10000,2.6169,112.58
"CAVE CREEK","AZ00002","24h","PE3",10000,3.85,165.63
"CAVE CREEK","AZ00002","24h","GNO",10000,4.4499,191.44
"CAVE CREEK","AZ00002","24h","GEV",10000,4.7104,202.65
"CAVE CREEK","AZ00002","24h","GLO",10000,7.0121,301.67
"CAVE CREEK","AZ00002","72h","GPA",10000,2.8878,159.65
"CAVE CREEK","AZ00002","72h","PE3",10000,4.1351,228.62
"CAVE CREEK","AZ00002","72h","GNO",10000,4.9073,271.31
"CAVE CREEK","AZ00002","72h","GEV",10000,5.3618,296.43
"CAVE CREEK","AZ00002","72h","GLO",10000,7.9427,439.13
"WHITNEY DAM NO 1","NE00800","24h","GPA",10000,2.3349,108.86
"WHITNEY DAM NO 1","NE00800","24h","PE3",10000,3.4879,162.62
"WHITNEY DAM NO 1","NE00800","24h","GNO",10000,3.925,183
"WHITNEY DAM NO 1","NE00800","24h","GEV",10000,4.0274,187.78
"WHITNEY DAM NO 1","NE00800","24h","GLO",10000,5.9932,279.43
"WHITNEY DAM NO 1","NE00800","72h","GPA",10000,2.0302,113.48
"WHITNEY DAM NO 1","NE00800","72h","PE3",10000,3.1273,174.8
"WHITNEY DAM NO 1","NE00800","72h","GEV",10000,3.2352,180.83
"WHITNEY DAM NO 1","NE00800","72h","GNO",10000,3.352,187.35
"WHITNEY DAM NO 1","NE00800","72h","GLO",10000,4.8238,269.62
"ALLEGHENY LOCK AND DAM 06","PA00116","24h","GPA",10000,2.6007,161.33
"ALLEGHENY LOCK AND DAM 06","PA00116","24h","PE3",10000,3.4126,211.7
"ALLEGHENY LOCK AND DAM 06","PA00116","24h","GNO",10000,4.1436,257.04
"ALLEGHENY LOCK AND DAM 06","PA00116","24h","GEV",10000,4.7069,291.99
"ALLEGHENY LOCK AND DAM 06","PA00116","24h","GLO",10000,6.7425,418.27
"ALLEGHENY LOCK AND DAM 06","PA00116","72h","GPA",10000,2.0625,157.65
"ALLEGHENY LOCK AND DAM 06","PA00116","72h","PE3",10000,2.9447,225.08
"ALLEGHENY LOCK AND DAM 06","PA00116","72h","GNO",10000,3.3087,252.89
"ALLEGHENY LOCK AND DAM 06","PA00116","72h","GEV",10000,3.4205,261.44
"ALLEGHENY LOCK AND DAM 06","PA00116","72h","GLO",10000,4.9688,379.78
"MARSEILLES DAM","IL00003","24h","GPA",10000,2.8146,212.88
"MARSEILLES DAM","IL00003","24h","PE3",10000,3.6928,279.3
"MARSEILLES DAM","IL00003","24h","GNO",10000,4.5328,342.84
"MARSEILLES DAM","IL00003","24h","GEV",10000,5.2005,393.34
"MARSEILLES DAM","IL00003","24h","GLO",10000,7.4801,565.75
"MARSEILLES DAM","IL00003","72h","GPA",10000,2.2537,207.07
"MARSEILLES DAM","IL00003","72h","PE3",10000,3.2517,298.77
"MARSEILLES DAM","IL00003","72h","GNO",10000,3.6996,339.92
"MARSEILLES DAM","IL00003","72h","GEV",10000,3.8674,355.35
"MARSEILLES DAM","IL00003","72h","GLO",10000,5.6734,521.28
"ALTOONA","WI00011","24h","GPA",10000,2.5406,182.26
"ALTOONA","WI00011","24h","PE3",10000,3.552,254.82
"ALTOONA","WI00011","24h","GNO",10000,4.1845,300.19
"ALTOONA","WI00011","24h","GEV",10000,4.5603,327.15
"ALTOONA","WI00011","24h","GLO",10000,6.6627,477.98
"ALTOONA","WI00011","72h","GPA",10000,2.1951,186.05
"ALTOONA","WI00011","72h","PE3",10000,3.2169,272.66
"ALTOONA","WI00011","72h","GNO",10000,3.613,306.23
"ALTOONA","WI00011","72h","GEV",10000,3.7136,314.76
"ALTOONA","WI00011","72h","GLO",10000,5.4688,463.53
"BOEUF RIVER DAM MI 51","LA00005","24h","GPA",10000,2.6395,309.67
"BOEUF RIVER DAM MI 51","LA00005","24h","PE3",10000,3.6264,425.45
"BOEUF RIVER DAM MI 51","LA00005","24h","GNO",10000,4.3291,507.9
"BOEUF RIVER DAM MI 51","LA00005","24h","GEV",10000,4.7957,562.64
"BOEUF RIVER DAM MI 51","LA00005","24h","GLO",10000,6.9795,818.85
"BOEUF RIVER DAM MI 51","LA00005","72h","GPA",10000,2.4982,365.12
"BOEUF RIVER DAM MI 51","LA00005","72h","PE3",10000,3.5664,521.23
"BOEUF RIVER DAM MI 51","LA00005","72h","GNO",10000,4.1511,606.69
"BOEUF RIVER DAM MI 51","LA00005","72h","GEV",10000,4.4516,650.6
"BOEUF RIVER DAM MI 51","LA00005","72h","GLO",10000,6.5443,956.46
"FM 3 (FORT MEADE)","FL00221","24h","GPA",10000,3.4604,382.87
"FM 3 (FORT MEADE)","FL00221","24h","PE3",10000,4.1616,460.45
"FM 3 (FORT MEADE)","FL00221","24h","GNO",10000,5.4084,598.4
"FM 3 (FORT MEADE)","FL00221","24h","GEV",10000,6.6277,733.31
"FM 3 (FORT MEADE)","FL00221","24h","GLO",10000,9.3696,1036.68
"FM 3 (FORT MEADE)","FL00221","72h","GPA",10000,3.127,438.27
"FM 3 (FORT MEADE)","FL00221","72h","PE3",10000,3.9417,552.46
"FM 3 (FORT MEADE)","FL00221","72h","GNO",10000,4.9782,697.73
"FM 3 (FORT MEADE)","FL00221","72h","GEV",10000,5.9028,827.32
"FM 3 (FORT MEADE)","FL00221","72h","GLO",10000,8.4263,1181
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","24h","GPA",10000,2.5481,195.97
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","24h","PE3",10000,3.6179,278.24
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","24h","GNO",10000,4.2345,325.67
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","24h","GEV",10000,4.5713,351.57
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","24h","GLO",10000,6.7148,516.42
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","72h","GPA",10000,2.2255,203.45
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","72h","PE3",10000,3.2803,299.88
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","72h","GNO",10000,3.6832,336.72
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","72h","GEV",10000,3.7804,345.6
"PAPILLION CREEK SITE 11 SADDLE LEVEE","NE01518","72h","GLO",10000,5.5834,510.43
"BOR STATELINE SUMMIT CO.","UT10156","24h","GPA",10000,2.2023,73.94
"BOR STATELINE SUMMIT CO.","UT10156","24h","PE3",10000,3.2371,108.69
"BOR STATELINE SUMMIT CO.","UT10156","24h","GNO",10000,3.6324,121.96
"BOR STATELINE SUMMIT CO.","UT10156","24h","GEV",10000,3.7277,125.16
"BOR STATELINE SUMMIT CO.","UT10156","24h","GLO",10000,5.4966,184.55
"BOR STATELINE SUMMIT CO.","UT10156","72h","GPA",10000,2.0675,95.82
"BOR STATELINE SUMMIT CO.","UT10156","72h","PE3",10000,3.1081,144.05
"BOR STATELINE SUMMIT CO.","UT10156","72h","GEV",10000,3.3727,156.32
"BOR STATELINE SUMMIT CO.","UT10156","72h","GNO",10000,3.3979,157.49
"BOR STATELINE SUMMIT CO.","UT10156","72h","GLO",10000,4.9918,231.36
"W1 PHASE2 SOUTH PASTURE","FL11076","24h","GPA",10000,3.3117,367.67
"W1 PHASE2 SOUTH PASTURE","FL11076","24h","PE3",10000,4.0943,454.55
"W1 PHASE2 SOUTH PASTURE","FL11076","24h","GNO",10000,5.2424,582.02
"W1 PHASE2 SOUTH PASTURE","FL11076","24h","GEV",10000,6.3124,700.81
"W1 PHASE2 SOUTH PASTURE","FL11076","24h","GLO",10000,8.9806,997.03
"W1 PHASE2 SOUTH PASTURE","FL11076","72h","GPA",10000,2.9877,421.52
"W1 PHASE2 SOUTH PASTURE","FL11076","72h","PE3",10000,3.8709,546.14
"W1 PHASE2 SOUTH PASTURE","FL11076","72h","GNO",10000,4.8111,678.79
"W1 PHASE2 SOUTH PASTURE","FL11076","72h","GEV",10000,5.5956,789.46
"W1 PHASE2 SOUTH PASTURE","FL11076","72h","GLO",10000,8.0391,1134.22
"SA 13 S.R.","FL10001","24h","GPA",10000,2.4353,267.67
"SA 13 S.R.","FL10001","24h","PE3",10000,3.4794,382.43
"SA 13 S.R.","FL10001","24h","GNO",10000,4.0316,443.13
"SA 13 S.R.","FL10001","24h","GEV",10000,4.3031,472.97
"SA 13 S.R.","FL10001","24h","GLO",10000,6.3193,694.58
"SA 13 S.R.","FL10001","72h","GPA",10000,2.6363,364.28
"SA 13 S.R.","FL10001","72h","PE3",10000,3.6641,506.3
"SA 13 S.R.","FL10001","72h","GNO",10000,4.3515,601.29
"SA 13 S.R.","FL10001","72h","GEV",10000,4.7854,661.25
"SA 13 S.R.","FL10001","72h","GLO",10000,6.991,966.01
"REELFOOT-INDIAN CREEK #1","TN13119","24h","GPA",10000,2.2863,220.84
"REELFOOT-INDIAN CREEK #1","TN13119","24h","PE3",10000,3.2397,312.94
"REELFOOT-INDIAN CREEK #1","TN13119","24h","GNO",10000,3.7278,360.08
"REELFOOT-INDIAN CREEK #1","TN13119","24h","GEV",10000,3.9571,382.23
"REELFOOT-INDIAN CREEK #1","TN13119","24h","GLO",10000,5.7736,557.69
"REELFOOT-INDIAN CREEK #1","TN13119","72h","GPA",10000,2.1718,266.04
"REELFOOT-INDIAN CREEK #1","TN13119","72h","PE3",10000,3.1987,391.83
"REELFOOT-INDIAN CREEK #1","TN13119","72h","GNO",10000,3.5755,437.99
"REELFOOT-INDIAN CREEK #1","TN13119","72h","GEV",10000,3.6526,447.43
"REELFOOT-INDIAN CREEK #1","TN13119","72h","GLO",10000,5.3848,659.62
"LEAVITT, LAKE","CA00516","24h","GPA",10000,2.3714,186.51
"LEAVITT, LAKE","CA00516","24h","PE3",10000,3.4435,270.84
"LEAVITT, LAKE","CA00516","24h","GNO",10000,3.9416,310.01
"LEAVITT, LAKE","CA00516","24h","GEV",10000,4.1411,325.71
"LEAVITT, LAKE","CA00516","24h","GLO",10000,6.1067,480.31
"LEAVITT, LAKE","CA00516","72h","GPA",10000,2.5779,334.48
"LEAVITT, LAKE","CA00516","72h","PE3",10000,3.7579,487.58
"LEAVITT, LAKE","CA00516","72h","GNO",10000,4.3526,564.74
"LEAVITT, LAKE","CA00516","72h","GEV",10000,4.6255,600.14
"LEAVITT, LAKE","CA00516","72h","GLO",10000,6.8593,889.98
"SUGAR PINE","CA01527","24h","GPA",10000,2.2222,219.53
"SUGAR PINE","CA01527","24h","PE3",10000,3.2614,322.2
"SUGAR PINE","CA01527","24h","GNO",10000,3.669,362.47
"SUGAR PINE","CA01527","24h","GEV",10000,3.7769,373.13
"SUGAR PINE","CA01527","24h","GLO",10000,5.5692,550.2
"SUGAR PINE","CA01527","72h","GPA",10000,2.5489,416.01
"SUGAR PINE","CA01527","72h","PE3",10000,3.7037,604.5
"SUGAR PINE","CA01527","72h","GNO",10000,4.2888,699.99
"SUGAR PINE","CA01527","72h","GEV",10000,4.5595,744.17
"SUGAR PINE","CA01527","72h","GLO",10000,6.7503,1101.76
"UVAS","CA00807","24h","GPA",10000,2.5144,147.1
"UVAS","CA00807","24h","PE3",10000,3.6859,215.64
"UVAS","CA00807","24h","GNO",10000,4.241,248.11
"UVAS","CA00807","24h","GEV",10000,4.4715,261.6
"UVAS","CA00807","24h","GLO",10000,6.6358,388.21
"UVAS","CA00807","72h","GPA",10000,2.234,189.41
"UVAS","CA00807","72h","PE3",10000,3.4524,292.71
"UVAS","CA00807","72h","GEV",10000,3.735,316.67
"UVAS","CA00807","72h","GNO",10000,3.7789,320.39
"UVAS","CA00807","72h","GLO",10000,5.6119,475.8
"ST. CHARLES #3","CO00493","24h","GPA",10000,2.5752,115.94
"ST. CHARLES #3","CO00493","24h","PE3",10000,3.8232,172.13
"ST. CHARLES #3","CO00493","24h","GNO",10000,4.3885,197.58
"ST. CHARLES #3","CO00493","24h","GEV",10000,4.6042,207.29
"ST. CHARLES #3","CO00493","24h","GLO",10000,6.8704,309.32
"ST. CHARLES #3","CO00493","72h","GPA",10000,2.6578,147.85
"ST. CHARLES #3","CO00493","72h","PE3",10000,3.8923,216.53
"ST. CHARLES #3","CO00493","72h","GNO",10000,4.5191,251.4
"ST. CHARLES #3","CO00493","72h","GEV",10000,4.81,267.58
"ST. CHARLES #3","CO00493","72h","GLO",10000,7.1541,397.98
"FRENCH LAKE","CA00247","24h","GPA",10000,2.3425,238.08
"FRENCH LAKE","CA00247","24h","PE3",10000,3.3971,345.27
"FRENCH LAKE","CA00247","24h","GNO",10000,3.8825,394.61
"FRENCH LAKE","CA00247","24h","GEV",10000,4.0737,414.05
"FRENCH LAKE","CA00247","24h","GLO",10000,6.0005,609.88
"FRENCH LAKE","CA00247","72h","GPA",10000,2.6173,434.08
"FRENCH LAKE","CA00247","72h","PE3",10000,3.7913,628.78
"FRENCH LAKE","CA00247","72h","GNO",10000,4.4146,732.15
"FRENCH LAKE","CA00247","72h","GEV",10000,4.7225,783.21
"FRENCH LAKE","CA00247","72h","GLO",10000,6.9931,1159.78
"FIRST ROACH POND","ME00135","24h","GPA",10000,2.2815,144.49
"FIRST ROACH POND","ME00135","24h","PE3",10000,3.2187,203.85
"FIRST ROACH POND","ME00135","24h","GNO",10000,3.7099,234.95
"FIRST ROACH POND","ME00135","24h","GEV",10000,3.9483,250.05
"FIRST ROACH POND","ME00135","24h","GLO",10000,5.7512,364.23
"FIRST ROACH POND","ME00135","72h","GPA",10000,2.0009,154.87
"FIRST ROACH POND","ME00135","72h","PE3",10000,2.9379,227.4
"FIRST ROACH POND","ME00135","72h","GNO",10000,3.2301,250.02
"FIRST ROACH POND","ME00135","72h","GEV",10000,3.2424,250.97
"FIRST ROACH POND","ME00135","72h","GLO",10000,4.7465,367.39
"LAKE ATKINS DAM","AR00271","24h","GPA",10000,2.3697,244.38
"LAKE ATKINS DAM","AR00271","24h","PE3",10000,3.3061,340.95
"LAKE ATKINS DAM","AR00271","24h","GNO",10000,3.8553,397.59
"LAKE ATKINS DAM","AR00271","24h","GEV",10000,4.161,429.12
"LAKE ATKINS DAM","AR00271","24h","GLO",10000,6.0517,624.1
"LAKE ATKINS DAM","AR00271","72h","GPA",10000,2.2222,291.53
"LAKE ATKINS DAM","AR00271","72h","PE3",10000,3.1997,419.76
"LAKE ATKINS DAM","AR00271","72h","GNO",10000,3.6344,476.8
"LAKE ATKINS DAM","AR00271","72h","GEV",10000,3.7942,497.76
"LAKE ATKINS DAM","AR00271","72h","GLO",10000,5.5571,729.03
"CHINA LAKE","ME00113","24h","GPA",10000,2.2638,171.93
"CHINA LAKE","ME00113","24h","PE3",10000,3.24,246.07
"CHINA LAKE","ME00113","24h","GNO",10000,3.7038,281.29
"CHINA LAKE","ME00113","24h","GEV",10000,3.8974,295.99
"CHINA LAKE","ME00113","24h","GLO",10000,5.7028,433.1
"CHINA LAKE","ME00113","72h","GPA",10000,2.1653,198.13
"CHINA LAKE","ME00113","72h","PE3",10000,3.1528,288.49
"CHINA LAKE","ME00113","72h","GNO",10000,3.543,324.19
"CHINA LAKE","ME00113","72h","GEV",10000,3.6486,333.86
"CHINA LAKE","ME00113","72h","GLO",10000,5.356,490.09
"CHRISTINA","ME00226","24h","GPA",10000,2.1652,128.45
"CHRISTINA","ME00226","24h","PE3",10000,3.1062,184.28
"CHRISTINA","ME00226","24h","GNO",10000,3.5168,208.64
"CHRISTINA","ME00226","24h","GEV",10000,3.6616,217.23
"CHRISTINA","ME00226","24h","GLO",10000,5.3468,317.21
"CHRISTINA","ME00226","72h","GPA",10000,2.0491,149.9
"CHRISTINA","ME00226","72h","PE3",10000,2.9731,217.49
"CHRISTINA","ME00226","72h","GNO",10000,3.3082,242
"CHRISTINA","ME00226","72h","GEV",10000,3.3731,246.75
"CHRISTINA","ME00226","72h","GLO",10000,4.9258,360.34
"MORONY","MT00563","24h","GPA",10000,2.6853,107.74
"MORONY","MT00563","24h","PE3",10000,3.7949,152.26
"MORONY","MT00563","24h","GNO",10000,4.4856,179.97
"MORONY","MT00563","24h","GEV",10000,4.8943,196.37
"MORONY","MT00563","24h","GLO",10000,7.1961,288.73
"MORONY","MT00563","72h","GPA",10000,2.4872,129.96
"MORONY","MT00563","72h","PE3",10000,3.6696,191.74
"MORONY","MT00563","72h","GNO",10000,4.2015,219.53
"MORONY","MT00563","72h","GEV",10000,4.4018,230
"MORONY","MT00563","72h","GLO",10000,6.5433,341.9
"LAKE GRAHAM","TN11323","24h","GPA",10000,2.4308,239.59
"LAKE GRAHAM","TN11323","24h","PE3",10000,3.3359,328.79
"LAKE GRAHAM","TN11323","24h","GNO",10000,3.9349,387.83
"LAKE GRAHAM","TN11323","24h","GEV",10000,4.3097,424.78
"LAKE GRAHAM","TN11323","24h","GLO",10000,6.2421,615.24
"LAKE GRAHAM","TN11323","72h","GPA",10000,2.2378,277.48
"LAKE GRAHAM","TN11323","72h","PE3",10000,3.2005,396.86
"LAKE GRAHAM","TN11323","72h","GNO",10000,3.6521,452.86
"LAKE GRAHAM","TN11323","72h","GEV",10000,3.8362,475.7
"LAKE GRAHAM","TN11323","72h","GLO",10000,5.6078,695.38
"SENATOR WASH","CA10185","24h","GPA",10000,3.597,98.7
"SENATOR WASH","CA10185","24h","PE3",10000,5.3076,145.63
"SENATOR WASH","CA10185","24h","GNO",10000,6.3718,174.83
"SENATOR WASH","CA10185","24h","GEV",10000,7.001,192.1
"SENATOR WASH","CA10185","24h","GLO",10000,10.5484,289.44
"SENATOR WASH","CA10185","72h","GPA",10000,4.2288,128.37
"SENATOR WASH","CA10185","72h","PE3",10000,5.8493,177.56
"SENATOR WASH","CA10185","72h","GNO",10000,7.3285,222.46
"SENATOR WASH","CA10185","72h","GEV",10000,8.4768,257.32
"SENATOR WASH","CA10185","72h","GLO",10000,12.5716,381.62
"RICE LAKE POOL DAM","MN00623","24h","GPA",10000,2.5209,166.19
"RICE LAKE POOL DAM","MN00623","24h","PE3",10000,3.5375,233.22
"RICE LAKE POOL DAM","MN00623","24h","GNO",10000,4.1556,273.96
"RICE LAKE POOL DAM","MN00623","24h","GEV",10000,4.5129,297.52
"RICE LAKE POOL DAM","MN00623","24h","GLO",10000,6.599,435.05
"RICE LAKE POOL DAM","MN00623","72h","GPA",10000,2.3187,185.54
"RICE LAKE POOL DAM","MN00623","72h","PE3",10000,3.3285,266.34
"RICE LAKE POOL DAM","MN00623","72h","GNO",10000,3.8162,305.36
"RICE LAKE POOL DAM","MN00623","72h","GEV",10000,4.0253,322.09
"RICE LAKE POOL DAM","MN00623","72h","GLO",10000,5.9046,472.47
"PIN OAK","TN07710","24h","GPA",10000,2.5522,249.39
"PIN OAK","TN07710","24h","PE3",10000,3.4314,335.3
"PIN OAK","TN07710","24h","GNO",10000,4.1138,401.98
"PIN OAK","TN07710","24h","GEV",10000,4.5955,449.05
"PIN OAK","TN07710","24h","GLO",10000,6.6287,647.73
"PIN OAK","TN07710","72h","GPA",10000,2.3251,288.19
"PIN OAK","TN07710","72h","PE3",10000,3.2828,406.91
"PIN OAK","TN07710","72h","GNO",10000,3.795,470.39
"PIN OAK","TN07710","72h","GEV",10000,4.0505,502.06
"PIN OAK","TN07710","72h","GLO",10000,5.9085,732.36
"LAKE TANSI","TN03504","24h","GPA",10000,2.1196,192.75
"LAKE TANSI","TN03504","24h","PE3",10000,3.015,274.17
"LAKE TANSI","TN03504","24h","GNO",10000,3.4133,310.38
"LAKE TANSI","TN03504","24h","GEV",10000,3.5597,323.7
"LAKE TANSI","TN03504","24h","GLO",10000,5.1746,470.55
"LAKE TANSI","TN03504","72h","GPA",10000,1.8543,221.7
"LAKE TANSI","TN03504","72h","PE3",10000,2.7695,331.13
"LAKE TANSI","TN03504","72h","GEV",10000,2.8496,340.71
"LAKE TANSI","TN03504","72h","GNO",10000,2.9522,352.97
"LAKE TANSI","TN03504","72h","GLO",10000,4.1681,498.34
"SHERWOOD","WI00001","24h","GPA",10000,2.3911,164.61
"SHERWOOD","WI00001","24h","PE3",10000,3.3635,231.56
"SHERWOOD","WI00001","24h","GNO",10000,3.9135,269.42
"SHERWOOD","WI00001","24h","GEV",10000,4.2075,289.66
"SHERWOOD","WI00001","24h","GLO",10000,6.1398,422.68
"SHERWOOD","WI00001","72h","GPA",10000,2.2818,192.61
"SHERWOOD","WI00001","72h","PE3",10000,3.292,277.88
"SHERWOOD","WI00001","72h","GNO",10000,3.7542,316.89
"SHERWOOD","WI00001","72h","GEV",10000,3.9341,332.08
"SHERWOOD","WI00001","72h","GLO",10000,5.7755,487.51
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","24h","GPA",10000,2.5529,263.41
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","24h","PE3",10000,3.4618,357.19
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","24h","GNO",10000,4.1356,426.71
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","24h","GEV",10000,4.5963,474.24
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","24h","GLO",10000,6.6489,686.03
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","72h","GPA",10000,2.3145,298.67
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","72h","PE3",10000,3.2436,418.57
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","72h","GNO",10000,3.7595,485.15
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","72h","GEV",10000,4.0294,519.97
"WILLIAM BACON OLIVER REPLACEMENT","AL01981","72h","GLO",10000,5.861,756.33
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","24h","GPA",10000,1.9646,190.34
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","24h","PE3",10000,2.9428,285.11
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","24h","GEV",10000,3.1238,302.65
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","24h","GNO",10000,3.1833,308.41
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","24h","GLO",10000,4.5989,445.56
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","72h","GPA",10000,2.0752,249.25
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","72h","PE3",10000,3.0316,364.12
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","72h","GNO",10000,3.3705,404.83
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","72h","GEV",10000,3.4288,411.83
"PLANT WANSLEY POTABLE WATER SUPPLY POND DAM","GA04045","72h","GLO",10000,5.0242,603.46
"GOOSE CREEK LAKE DAM","MO31743","24h","GPA",10000,2.3836,200.52
"GOOSE CREEK LAKE DAM","MO31743","24h","PE3",10000,3.3709,283.58
"GOOSE CREEK LAKE DAM","MO31743","24h","GNO",10000,3.9105,328.98
"GOOSE CREEK LAKE DAM","MO31743","24h","GEV",10000,4.1872,352.26
"GOOSE CREEK LAKE DAM","MO31743","24h","GLO",10000,6.1203,514.89
"GOOSE CREEK LAKE DAM","MO31743","72h","GPA",10000,2.3259,243.4
"GOOSE CREEK LAKE DAM","MO31743","72h","PE3",10000,3.3767,353.37
"GOOSE CREEK LAKE DAM","MO31743","72h","GNO",10000,3.8524,403.14
"GOOSE CREEK LAKE DAM","MO31743","72h","GEV",10000,4.0336,422.11
"GOOSE CREEK LAKE DAM","MO31743","72h","GLO",10000,5.9413,621.75
"BAY CREEK STRUCTURE 5 DAM","IL00040","24h","GPA",10000,2.3311,212.84
"BAY CREEK STRUCTURE 5 DAM","IL00040","24h","PE3",10000,3.3145,302.62
"BAY CREEK STRUCTURE 5 DAM","IL00040","24h","GNO",10000,3.8209,348.86
"BAY CREEK STRUCTURE 5 DAM","IL00040","24h","GEV",10000,4.0608,370.76
"BAY CREEK STRUCTURE 5 DAM","IL00040","24h","GLO",10000,5.9388,542.23
"BAY CREEK STRUCTURE 5 DAM","IL00040","72h","GPA",10000,2.2573,258.39
"BAY CREEK STRUCTURE 5 DAM","IL00040","72h","PE3",10000,3.2559,372.7
"BAY CREEK STRUCTURE 5 DAM","IL00040","72h","GNO",10000,3.7061,424.23
