"site","site_id","duration","T","F","growth_factor"
"POWERLINE","AZ00082","72h",5,0.8,1.30535090139651
"POWERLINE","AZ00082","72h",10,0.9,1.58501670206847
"POWERLINE","AZ00082","72h",25,0.96,1.95287348635814
"POWERLINE","AZ00082","72h",50,0.98,2.23649579340693
"POWERLINE","AZ00082","72h",100,0.99,2.52777196327874
"POWERLINE","AZ00082","72h",200,0.995,2.82841282364921
"POWERLINE","AZ00082","72h",500,0.998,3.24227843584107
"POWERLINE","AZ00082","72h",1000,0.999,3.56900400026429
"POWERLINE","AZ00082","72h",2000,0.9995,3.90834993077814
"POWERLINE","AZ00082","72h",5000,0.9998,4.37745717882551
"POWERLINE","AZ00082","72h",10000,0.9999,4.74863313841237
"BEAR SWAMP - NORTH DIKE","MA00976","24h",2,0.5,0.932675258406488
"BEAR SWAMP - NORTH DIKE","MA00976","24h",5,0.8,1.23202128926892
"BEAR SWAMP - NORTH DIKE","MA00976","24h",10,0.9,1.4417573267103
"BEAR SWAMP - NORTH DIKE","MA00976","24h",25,0.96,1.72067803183396
"BEAR SWAMP - NORTH DIKE","MA00976","24h",50,0.98,1.93813291936016
"BEAR SWAMP - NORTH DIKE","MA00976","24h",100,0.99,2.16328526047777
"BEAR SWAMP - NORTH DIKE","MA00976","24h",200,0.995,2.39723031997467
"BEAR SWAMP - NORTH DIKE","MA00976","24h",500,0.998,2.72125688051793
"BEAR SWAMP - NORTH DIKE","MA00976","24h",1000,0.999,2.97830839407362
"BEAR SWAMP - NORTH DIKE","MA00976","24h",2000,0.9995,3.24622474685132
"BEAR SWAMP - NORTH DIKE","MA00976","24h",5000,0.9998,3.61792598692997
"BEAR SWAMP - NORTH DIKE","MA00976","24h",10000,0.9999,3.91302598127592
"BEAR SWAMP - NORTH DIKE","MA00976","72h",2,0.5,0.912550879573729
"BEAR SWAMP - NORTH DIKE","MA00976","72h",5,0.8,1.21404312156602
"BEAR SWAMP - NORTH DIKE","MA00976","72h",10,0.9,1.45085998613522
"BEAR SWAMP - NORTH DIKE","MA00976","72h",25,0.96,1.81661632723175
"BEAR SWAMP - NORTH DIKE","MA00976","72h",50,0.98,2.15125595893348
"BEAR SWAMP - NORTH DIKE","MA00976","72h",100,0.99,2.55100487370325
"BEAR SWAMP - NORTH DIKE","MA00976","72h",200,0.995,3.0311070556933
"BEAR SWAMP - NORTH DIKE","MA00976","72h",500,0.998,3.81955799266615
"BEAR SWAMP - NORTH DIKE","MA00976","72h",1000,0.999,4.56005195792249
"BEAR SWAMP - NORTH DIKE","MA00976","72h",2000,0.9995,5.45361413140631
"BEAR SWAMP - NORTH DIKE","MA00976","72h",5000,0.9998,6.92487278403593
"BEAR SWAMP - NORTH DIKE","MA00976","72h",10000,0.9999,8.30826593131715
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",2,0.5,0.924900581066105
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",5,0.8,1.24041074857481
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",10,0.9,1.46562267793706
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",25,0.96,1.77022469762257
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",50,0.98,2.01161236330334
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",100,0.99,2.26504324283937
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",200,0.995,2.53203690041515
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",500,0.998,2.90781872826873
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",1000,0.999,3.2107182015449
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",2000,0.9995,3.5307936229837
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",5000,0.9998,3.98202537359455
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","24h",10000,0.9999,4.34601612574172
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",2,0.5,0.924742981858487
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",5,0.8,1.2436849769197
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",10,0.9,1.47068412999402
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",25,0.96,1.77689165699675
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",50,0.98,2.01893139806293
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",100,0.99,2.27249382951807
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",200,0.995,2.53904788070698
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",500,0.998,2.91326843284036
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",1000,0.999,3.21415694888059
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",2000,0.9995,3.53142253594608
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",5000,0.9998,3.97757186984589
"SCS-BRUSHY PEACEABLE CREEK SITE-026","OK22236","72h",10000,0.9999,4.33656602980094
"PEACHAM POND","VT00050","24h",2,0.5,0.935319230487223
"PEACHAM POND","VT00050","24h",5,0.8,1.20590401734051
"PEACHAM POND","VT00050","24h",10,0.9,1.40751320956242
"PEACHAM POND","VT00050","24h",25,0.96,1.70536806696833
"PEACHAM POND","VT00050","24h",50,0.98,1.96687107537467
"PEACHAM POND","VT00050","24h",100,0.99,2.26855138785163
"PEACHAM POND","VT00050","24h",200,0.995,2.61859075094618
"PEACHAM POND","VT00050","24h",500,0.998,3.17081089982879
"PEACHAM POND","VT00050","24h",1000,0.999,3.66943546391895
"PEACHAM POND","VT00050","24h",2000,0.9995,4.25092768530813
"PEACHAM POND","VT00050","24h",5000,0.9998,5.17082512634214
"PEACHAM POND","VT00050","24h",10000,0.9999,6.00248843189954
"PEACHAM POND","VT00050","72h",2,0.5,0.934405893484381
"PEACHAM POND","VT00050","72h",5,0.8,1.23175439615186
"PEACHAM POND","VT00050","72h",10,0.9,1.43881078086782
"PEACHAM POND","VT00050","72h",25,0.96,1.71263352644775
"PEACHAM POND","VT00050","72h",50,0.98,1.92496198543196
"PEACHAM POND","VT00050","72h",100,0.99,2.14379701691178
"PEACHAM POND","VT00050","72h",200,0.995,2.37013976803808
"PEACHAM POND","VT00050","72h",500,0.998,2.68197675377542
"PEACHAM POND","VT00050","72h",1000,0.999,2.92805549055979
"PEACHAM POND","VT00050","72h",2000,0.9995,3.18336981011001
"PEACHAM POND","VT00050","72h",5000,0.9998,3.53571586632519
"PEACHAM POND","VT00050","72h",10000,0.9999,3.8139779707051
"E AREA END LAKE DAM","TX06918","24h",2,0.5,0.903290130891211
"E AREA END LAKE DAM","TX06918","24h",5,0.8,1.23483737915304
"E AREA END LAKE DAM","TX06918","24h",10,0.9,1.49569751158359
"E AREA END LAKE DAM","TX06918","24h",25,0.96,1.89915643691355
"E AREA END LAKE DAM","TX06918","24h",50,0.98,2.26877401675615
"E AREA END LAKE DAM","TX06918","24h",100,0.99,2.71079504087246
"E AREA END LAKE DAM","TX06918","24h",200,0.995,3.24224763797401
"E AREA END LAKE DAM","TX06918","24h",500,0.998,4.11614337495617
"E AREA END LAKE DAM","TX06918","24h",1000,0.999,4.93790925231314
"E AREA END LAKE DAM","TX06918","24h",2000,0.9995,5.93061842334883
"E AREA END LAKE DAM","TX06918","24h",5000,0.9998,7.56720107794463
"E AREA END LAKE DAM","TX06918","24h",10000,0.9999,9.10796109316329
"E AREA END LAKE DAM","TX06918","72h",2,0.5,0.907397440737746
"E AREA END LAKE DAM","TX06918","72h",5,0.8,1.24547374571067
"E AREA END LAKE DAM","TX06918","72h",10,0.9,1.50666473448716
"E AREA END LAKE DAM","TX06918","72h",25,0.96,1.90447400999263
"E AREA END LAKE DAM","TX06918","72h",50,0.98,2.26375639112571
"E AREA END LAKE DAM","TX06918","72h",100,0.99,2.6882672748613
"E AREA END LAKE DAM","TX06918","72h",200,0.995,3.19261423023097
"E AREA END LAKE DAM","TX06918","72h",500,0.998,4.01048615044466
"E AREA END LAKE DAM","TX06918","72h",1000,0.999,4.76918078486226
"E AREA END LAKE DAM","TX06918","72h",2000,0.9995,5.67493313380002
"E AREA END LAKE DAM","TX06918","72h",5000,0.9998,7.1476279810099
"E AREA END LAKE DAM","TX06918","72h",10000,0.9999,8.51540657700509
"TOWN CREEK WS STR 39 DAM","MS03574","24h",2,0.5,0.930655039350511
"TOWN CREEK WS STR 39 DAM","MS03574","24h",5,0.8,1.2347026096234
"TOWN CREEK WS STR 39 DAM","MS03574","24h",10,0.9,1.44488924042669
"TOWN CREEK WS STR 39 DAM","MS03574","24h",25,0.96,1.7190582862641
"TOWN CREEK WS STR 39 DAM","MS03574","24h",50,0.98,1.92897404951824
"TOWN CREEK WS STR 39 DAM","MS03574","24h",100,0.99,2.14342289406944
"TOWN CREEK WS STR 39 DAM","MS03574","24h",200,0.995,2.36371172009367
"TOWN CREEK WS STR 39 DAM","MS03574","24h",500,0.998,2.66542805037522
"TOWN CREEK WS STR 39 DAM","MS03574","24h",1000,0.999,2.90250490227685
"TOWN CREEK WS STR 39 DAM","MS03574","24h",2000,0.9995,3.14781131408386
"TOWN CREEK WS STR 39 DAM","MS03574","24h",5000,0.9998,3.48551929334486
"TOWN CREEK WS STR 39 DAM","MS03574","24h",10000,0.9999,3.75168535294071
"TOWN CREEK WS STR 39 DAM","MS03574","72h",2,0.5,0.939989157493091
"TOWN CREEK WS STR 39 DAM","MS03574","72h",5,0.8,1.23227940582906
"TOWN CREEK WS STR 39 DAM","MS03574","72h",10,0.9,1.4313741527642
"TOWN CREEK WS STR 39 DAM","MS03574","72h",25,0.96,1.68946347044051
"TOWN CREEK WS STR 39 DAM","MS03574","72h",50,0.98,1.88575615054074
"TOWN CREEK WS STR 39 DAM","MS03574","72h",100,0.99,2.08476306593698
"TOWN CREEK WS STR 39 DAM","MS03574","72h",200,0.995,2.28725730314108
"TOWN CREEK WS STR 39 DAM","MS03574","72h",500,0.998,2.56099601669636
"TOWN CREEK WS STR 39 DAM","MS03574","72h",1000,0.999,2.77296928697558
"TOWN CREEK WS STR 39 DAM","MS03574","72h",2000,0.9995,2.98934655544155
"TOWN CREEK WS STR 39 DAM","MS03574","72h",5000,0.9998,3.2823595122983
"TOWN CREEK WS STR 39 DAM","MS03574","72h",10000,0.9999,3.50943958435608
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",2,0.5,0.909045274257571
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",5,0.8,1.26077177966348
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",10,0.9,1.51912573400165
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",25,0.96,1.87777500727931
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",50,0.98,2.16923263380516
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",100,0.99,2.48185878756595
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",200,0.995,2.81830925971066
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",500,0.998,3.30371681311686
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",1000,0.999,3.70470404877994
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",2000,0.9995,4.13751055127561
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",5000,0.9998,4.76292469010672
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","24h",10000,0.9999,5.27994532953935
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",2,0.5,0.918127132215848
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",5,0.8,1.27227205032403
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",10,0.9,1.52262938722911
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",25,0.96,1.8582806796761
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",50,0.98,2.12202506787118
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",100,0.99,2.39693407717721
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",200,0.995,2.68448112208202
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",500,0.998,3.08582845786387
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",1000,0.999,3.40666542335001
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",2000,0.9995,3.74327923563829
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",5000,0.9998,4.21389231340664
"CHAMBERS CREEK WS SCS SITE 97 DAM","TX01243","72h",10000,0.9999,4.59038795473309
"LOWER BLUE LAKE","CA00380","24h",2,0.5,0.927469182173506
"LOWER BLUE LAKE","CA00380","24h",5,0.8,1.26019479175227
"LOWER BLUE LAKE","CA00380","24h",10,0.9,1.49102075581017
"LOWER BLUE LAKE","CA00380","24h",25,0.96,1.7952447840565
"LOWER BLUE LAKE","CA00380","24h",50,0.98,2.03037386923743
"LOWER BLUE LAKE","CA00380","24h",100,0.99,2.27203257204009
"LOWER BLUE LAKE","CA00380","24h",200,0.995,2.52128896266125
"LOWER BLUE LAKE","CA00380","24h",500,0.998,2.86359044807512
"LOWER BLUE LAKE","CA00380","24h",1000,0.999,3.13284546229083
"LOWER BLUE LAKE","CA00380","24h",2000,0.9995,3.4114350531115
"LOWER BLUE LAKE","CA00380","24h",5000,0.9998,3.79466876193717
"LOWER BLUE LAKE","CA00380","24h",10000,0.9999,4.09635705048194
"LOWER BLUE LAKE","CA00380","72h",2,0.5,0.923709412436191
"LOWER BLUE LAKE","CA00380","72h",5,0.8,1.29777964822978
"LOWER BLUE LAKE","CA00380","72h",10,0.9,1.54819504788886
"LOWER BLUE LAKE","CA00380","72h",25,0.96,1.86725388248428
"LOWER BLUE LAKE","CA00380","72h",50,0.98,2.10677694286437
"LOWER BLUE LAKE","CA00380","72h",100,0.99,2.34787367491199
"LOWER BLUE LAKE","CA00380","72h",200,0.995,2.59222874639216
"LOWER BLUE LAKE","CA00380","72h",500,0.998,2.92216028606762
"LOWER BLUE LAKE","CA00380","72h",1000,0.999,3.17801191273506
"LOWER BLUE LAKE","CA00380","72h",2000,0.9995,3.4399463364233
"LOWER BLUE LAKE","CA00380","72h",5000,0.9998,3.79637179160894
"LOWER BLUE LAKE","CA00380","72h",10000,0.9999,4.0742176086836
"STEWARTS CREEK W/S 1A","NC00377","24h",2,0.5,0.929117967259089
"STEWARTS CREEK W/S 1A","NC00377","24h",5,0.8,1.24206072829168
"STEWARTS CREEK W/S 1A","NC00377","24h",10,0.9,1.45794213283015
"STEWARTS CREEK W/S 1A","NC00377","24h",25,0.96,1.73910611696542
"STEWARTS CREEK W/S 1A","NC00377","24h",50,0.98,1.95410008638589
"STEWARTS CREEK W/S 1A","NC00377","24h",100,0.99,2.17352362980891
"STEWARTS CREEK W/S 1A","NC00377","24h",200,0.995,2.39872411143231
"STEWARTS CREEK W/S 1A","NC00377","24h",500,0.998,2.70687891441002
"STEWARTS CREEK W/S 1A","NC00377","24h",1000,0.999,2.948805780555
"STEWARTS CREEK W/S 1A","NC00377","24h",2000,0.9995,3.19895626387399
"STEWARTS CREEK W/S 1A","NC00377","24h",5000,0.9998,3.54307021960104
"STEWARTS CREEK W/S 1A","NC00377","24h",10000,0.9999,3.81408980048112
"STEWARTS CREEK W/S 1A","NC00377","72h",2,0.5,0.937753663766916
"STEWARTS CREEK W/S 1A","NC00377","72h",5,0.8,1.24214511273561
"STEWARTS CREEK W/S 1A","NC00377","72h",10,0.9,1.44606287265238
"STEWARTS CREEK W/S 1A","NC00377","72h",25,0.96,1.70601565952984
"STEWARTS CREEK W/S 1A","NC00377","72h",50,0.98,1.90125334827923
"STEWARTS CREEK W/S 1A","NC00377","72h",100,0.99,2.09783932343586
"STEWARTS CREEK W/S 1A","NC00377","72h",200,0.995,2.29714240968059
"STEWARTS CREEK W/S 1A","NC00377","72h",500,0.998,2.56633068310323
"STEWARTS CREEK W/S 1A","NC00377","72h",1000,0.999,2.77513979363809
"STEWARTS CREEK W/S 1A","NC00377","72h",2000,0.9995,2.98896443322757
"STEWARTS CREEK W/S 1A","NC00377","72h",5000,0.9998,3.28000108958248
"STEWARTS CREEK W/S 1A","NC00377","72h",10000,0.9999,3.50693029921834
"SCNONAME 42008","SC00741","24h",2,0.5,0.924113457972677
"SCNONAME 42008","SC00741","24h",5,0.8,1.22593440675859
"SCNONAME 42008","SC00741","24h",10,0.9,1.44544869286334
"SCNONAME 42008","SC00741","24h",25,0.96,1.74744650979449
"SCNONAME 42008","SC00741","24h",50,0.98,1.99074154509359
"SCNONAME 42008","SC00741","24h",100,0.99,2.24978048420918
"SCNONAME 42008","SC00741","24h",200,0.995,2.52651315550726
"SCNONAME 42008","SC00741","24h",500,0.998,2.92235944287471
"SCNONAME 42008","SC00741","24h",1000,0.999,3.24659823770146
"SCNONAME 42008","SC00741","24h",2000,0.9995,3.59400902808929
"SCNONAME 42008","SC00741","24h",5000,0.9998,4.09175328696956
"SCNONAME 42008","SC00741","24h",10000,0.9999,4.49975773391741
"SCNONAME 42008","SC00741","72h",2,0.5,0.927938295345204
"SCNONAME 42008","SC00741","72h",5,0.8,1.22482010069761
"SCNONAME 42008","SC00741","72h",10,0.9,1.43813954238963
"SCNONAME 42008","SC00741","72h",25,0.96,1.72839444199755
"SCNONAME 42008","SC00741","72h",50,0.98,1.95975100055271
"SCNONAME 42008","SC00741","72h",100,0.99,2.20385337759188
"SCNONAME 42008","SC00741","72h",200,0.995,2.46228603117459
"SCNONAME 42008","SC00741","72h",500,0.998,2.82809983206599
"SCNONAME 42008","SC00741","72h",1000,0.999,3.12463914000037
"SCNONAME 42008","SC00741","72h",2000,0.9995,3.4395297106338
"SCNONAME 42008","SC00741","72h",5000,0.9998,3.8859863871899
"SCNONAME 42008","SC00741","72h",10000,0.9999,4.2481682826996
"CRYSTAL LAKE","ME00074","24h",2,0.5,0.932112552113754
"CRYSTAL LAKE","ME00074","24h",5,0.8,1.24008220347641
"CRYSTAL LAKE","ME00074","24h",10,0.9,1.45448499971538
"CRYSTAL LAKE","ME00074","24h",25,0.96,1.73796367190602
"CRYSTAL LAKE","ME00074","24h",50,0.98,1.95773498039028
"CRYSTAL LAKE","ME00074","24h",100,0.99,2.18420187228942
"CRYSTAL LAKE","ME00074","24h",200,0.995,2.41839813698303
"CRYSTAL LAKE","ME00074","24h",500,0.998,2.74099087609704
"CRYSTAL LAKE","ME00074","24h",1000,0.999,2.99550687910123
"CRYSTAL LAKE","ME00074","24h",2000,0.9995,3.25953004973236
"CRYSTAL LAKE","ME00074","24h",5000,0.9998,3.6238224132075
"CRYSTAL LAKE","ME00074","24h",10000,0.9999,3.91146213144813
"CRYSTAL LAKE","ME00074","72h",2,0.5,0.926289632740327
"CRYSTAL LAKE","ME00074","72h",5,0.8,1.2470867762149
"CRYSTAL LAKE","ME00074","72h",10,0.9,1.46935769021771
"CRYSTAL LAKE","ME00074","72h",25,0.96,1.75977348461582
"CRYSTAL LAKE","ME00074","72h",50,0.98,1.98243912726072
"CRYSTAL LAKE","ME00074","72h",100,0.99,2.21015247330742
"CRYSTAL LAKE","ME00074","72h",200,0.995,2.44429030054922
"CRYSTAL LAKE","ME00074","72h",500,0.998,2.76530013614362
"CRYSTAL LAKE","ME00074","72h",1000,0.999,3.01777310573956
"CRYSTAL LAKE","ME00074","72h",2000,0.9995,3.27920717268857
"CRYSTAL LAKE","ME00074","72h",5000,0.9998,3.63941532393172
"CRYSTAL LAKE","ME00074","72h",10000,0.9999,3.92353659888495
"KUALAPUU RESERVOIR","HI00041","24h",2,0.5,0.900202912876494
"KUALAPUU RESERVOIR","HI00041","24h",5,0.8,1.35789508376436
"KUALAPUU RESERVOIR","HI00041","24h",10,0.9,1.67008410700769
"KUALAPUU RESERVOIR","HI00041","24h",25,0.96,2.07333140025256
"KUALAPUU RESERVOIR","HI00041","24h",50,0.98,2.3795493271192
"KUALAPUU RESERVOIR","HI00041","24h",100,0.99,2.69045132438
"KUALAPUU RESERVOIR","HI00041","24h",200,0.995,3.00803283217773
"KUALAPUU RESERVOIR","HI00041","24h",500,0.998,3.44041879755342
"KUALAPUU RESERVOIR","HI00041","24h",1000,0.999,3.77830645002091
"KUALAPUU RESERVOIR","HI00041","24h",2000,0.9995,4.12637563991171
"KUALAPUU RESERVOIR","HI00041","24h",5000,0.9998,4.60323152452873
"KUALAPUU RESERVOIR","HI00041","24h",10000,0.9999,4.97734656409076
"KUALAPUU RESERVOIR","HI00041","72h",2,0.5,0.882586449244885
"KUALAPUU RESERVOIR","HI00041","72h",5,0.8,1.37547624650629
"KUALAPUU RESERVOIR","HI00041","72h",10,0.9,1.72087466744662
"KUALAPUU RESERVOIR","HI00041","72h",25,0.96,2.17592993773046
"KUALAPUU RESERVOIR","HI00041","72h",50,0.98,2.52725984436513
"KUALAPUU RESERVOIR","HI00041","72h",100,0.99,2.88843984722384
"KUALAPUU RESERVOIR","HI00041","72h",200,0.995,3.26157799872976
"KUALAPUU RESERVOIR","HI00041","72h",500,0.998,3.77575109226344
"KUALAPUU RESERVOIR","HI00041","72h",1000,0.999,4.18203352561665
"KUALAPUU RESERVOIR","HI00041","72h",2000,0.9995,4.60431894764625
"KUALAPUU RESERVOIR","HI00041","72h",5000,0.9998,5.18855007854184
"KUALAPUU RESERVOIR","HI00041","72h",10000,0.9999,5.65116736695756
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",2,0.5,0.917984742773775
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",5,0.8,1.21556292930667
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",10,0.9,1.44586866611966
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",25,0.96,1.79715531459987
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",50,0.98,2.11485506686644
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",100,0.99,2.4906684179872
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",200,0.995,2.93767074915682
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",500,0.998,3.66351735088838
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",1000,0.999,4.33772449694786
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",2000,0.9995,5.14352597520826
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",5000,0.9998,6.45544784838597
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","24h",10000,0.9999,7.67549488117638
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",2,0.5,0.902741820887395
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",5,0.8,1.21895219780985
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",10,0.9,1.47178292947461
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",25,0.96,1.86817646394021
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",50,0.98,2.23592553523461
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",100,0.99,2.68042685565383
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",200,0.995,3.22052918513471
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",500,0.998,4.11964274354298
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",1000,0.999,4.97534577008262
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",2000,0.9995,6.01990872233811
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",5000,0.9998,7.76320195651323
"WASHINGTON MOUNTAIN LAKE DAM","MA00318","72h",10000,0.9999,9.42422744641251
"HOWARD CREEK NO. 12 DAM","WV02507","24h",2,0.5,0.936285775713366
"HOWARD CREEK NO. 12 DAM","WV02507","24h",5,0.8,1.2018600752385
"HOWARD CREEK NO. 12 DAM","WV02507","24h",10,0.9,1.39991621150975
"HOWARD CREEK NO. 12 DAM","WV02507","24h",25,0.96,1.69274523776625
"HOWARD CREEK NO. 12 DAM","WV02507","24h",50,0.98,1.95001844531232
"HOWARD CREEK NO. 12 DAM","WV02507","24h",100,0.99,2.24699710595683
"HOWARD CREEK NO. 12 DAM","WV02507","24h",200,0.995,2.59178558953513
"HOWARD CREEK NO. 12 DAM","WV02507","24h",500,0.998,3.13609758473705
"HOWARD CREEK NO. 12 DAM","WV02507","24h",1000,0.999,3.62791449043423
"HOWARD CREEK NO. 12 DAM","WV02507","24h",2000,0.9995,4.20180469512587
"HOWARD CREEK NO. 12 DAM","WV02507","24h",5000,0.9998,5.11030019440066
"HOWARD CREEK NO. 12 DAM","WV02507","24h",10000,0.9999,5.93221044698905
"HOWARD CREEK NO. 12 DAM","WV02507","72h",2,0.5,0.935783565943305
"HOWARD CREEK NO. 12 DAM","WV02507","72h",5,0.8,1.22197685516064
"HOWARD CREEK NO. 12 DAM","WV02507","72h",10,0.9,1.42234729777475
"HOWARD CREEK NO. 12 DAM","WV02507","72h",25,0.96,1.68863205081625
"HOWARD CREEK NO. 12 DAM","WV02507","72h",50,0.98,1.89609908427565
"HOWARD CREEK NO. 12 DAM","WV02507","72h",100,0.99,2.11078987513902
"HOWARD CREEK NO. 12 DAM","WV02507","72h",200,0.995,2.3337407533938
"HOWARD CREEK NO. 12 DAM","WV02507","72h",500,0.998,2.64234051601922
"HOWARD CREEK NO. 12 DAM","WV02507","72h",1000,0.999,2.88699681543714
"HOWARD CREEK NO. 12 DAM","WV02507","72h",2000,0.9995,3.14185289514732
"HOWARD CREEK NO. 12 DAM","WV02507","72h",5000,0.9998,3.49520695033121
"HOWARD CREEK NO. 12 DAM","WV02507","72h",10000,0.9999,3.77556100461063
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",2,0.5,0.924166625677124
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",5,0.8,1.24149245895451
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",10,0.9,1.46409001401721
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",25,0.96,1.75757797906397
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",50,0.98,1.98431064507236
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",100,0.99,2.21751047224352
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",200,0.995,2.45853470529837
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",500,0.998,2.79081050623082
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",1000,0.999,3.05347431479819
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",2000,0.9995,3.32657685472676
"DUTCHMAN CREEK W/S DAM #17","NC02253","24h",5000,0.9998,3.7045543734107
