"site","site_id","duration","station","n","mean","Lcv","Lskew","Lkurt"
"WILD CREEK","PA00609","72h","USC00365160",51,113.595,0.1989,0.2837,0.2431
"WILD CREEK","PA00609","72h","USC00366326",44,94.371,0.1777,0.2102,0.1492
"WILD CREEK","PA00609","72h","USC00364804",26,120.035,0.1873,0.1905,0.2411
"WILD CREEK","PA00609","72h","USC00363018",37,90.247,0.1989,0.2087,0.2094
"WILD CREEK","PA00609","72h","USC00368776",24,116.347,0.1823,0.3829,0.1989
"WILD CREEK","PA00609","72h","USW00014737",78,101.521,0.2094,0.234,0.2289
"WILD CREEK","PA00609","72h","USW00054789",27,115.528,0.2263,0.0737,0.1377
"WILD CREEK","PA00609","72h","USC00363056",71,105.444,0.1999,0.1739,0.1478
"WILD CREEK","PA00609","72h","USC00361505",65,103.68,0.1924,0.2463,0.1877
"WILD CREEK","PA00609","72h","USC00368596",101,106.346,0.1894,0.1923,0.17
"WILD CREEK","PA00609","72h","USC00366055",42,119.411,0.1887,0.2299,0.1604
"WILD CREEK","PA00609","72h","USC00360111",47,98.841,0.1899,0.1324,0.091
"WILD CREEK","PA00609","72h","USC00360629",30,90.201,0.1874,0.1697,0.1403
"WILD CREEK","PA00609","72h","USC00360634",52,92.116,0.1595,0.236,0.2347
"WILD CREEK","PA00609","72h","USC00368763",66,105.587,0.1766,0.1692,0.19
"WILD CREEK","PA00609","72h","USC00286979",52,108.166,0.2035,0.3104,0.2418
"WILD CREEK","PA00609","72h","US1PALZ0006",23,101.616,0.2276,0.276,0.176
"WILD CREEK","PA00609","72h","USW00014754",32,102.607,0.1711,0.219,0.1689
"WILD CREEK","PA00609","72h","USC00286974",70,100.087,0.2008,0.2056,0.1694
"WILD CREEK","PA00609","72h","USC00363394",69,101.946,0.2023,0.2828,0.2256
"WILD CREEK","PA00609","72h","USC00367578",23,122.189,0.2113,0.2259,0.1472
"WILD CREEK","PA00609","72h","USC00280729",89,96.318,0.187,0.1925,0.1066
"WILD CREEK","PA00609","72h","USC00368400",33,117.017,0.2248,0.302,0.0758
"WILD CREEK","PA00609","72h","USC00287486",30,98.018,0.1753,0.3394,0.2704
"WILD CREEK","PA00609","72h","USC00369702",101,85.434,0.1908,0.2536,0.1719
"WILD CREEK","PA00609","72h","USC00369995",47,102.803,0.204,0.2141,0.0505
"WILD CREEK","PA00609","72h","USC00365344",46,107.353,0.1806,0.2309,0.2412
"WILD CREEK","PA00609","72h","USC00369196",26,90.173,0.2143,0.1507,0.106
"WILD CREEK","PA00609","72h","USW00014777",76,85.842,0.1887,0.1746,0.1514
"WILD CREEK","PA00609","72h","USC00363632",72,98.864,0.1765,0.2122,0.1029
"WILD CREEK","PA00609","72h","USC00367116",40,100.247,0.1565,0.1334,0.1386
"WILD CREEK","PA00609","72h","USC00361080",29,109.532,0.1919,0.2279,0.1525
"WILD CREEK","PA00609","72h","USC00367239",61,106.534,0.2097,0.1991,0.1226
"WILD CREEK","PA00609","72h","USC00369990",20,81.056,0.1906,0.2986,0.202
"WILD CREEK","PA00609","72h","USC00364008",73,96.631,0.2169,0.3019,0.1694
"WILD CREEK","PA00609","72h","USC00364727",28,98.766,0.1612,0.1492,0.2004
"WILD CREEK","PA00609","72h","USC00367417",20,83.981,0.1987,0.2882,0.0921
"WILD CREEK","PA00609","72h","USC00367497",42,104.202,0.1863,0.2356,0.2232
"WILD CREEK","PA00609","72h","USC00366681",70,100.762,0.2003,0.3001,0.1889
"WILD CREEK","PA00609","72h","USC00360488",53,103.851,0.2119,0.2576,0.1747
"PEACE VALLEY (PA-617)","PA00790","24h","USC00362221",80,84.448,0.1947,0.2052,0.1089
"PEACE VALLEY (PA-617)","PA00790","24h","US1PABK0015",29,98.318,0.2554,0.3017,0.2077
"PEACE VALLEY (PA-617)","PA00790","24h","USC00367938",33,91.588,0.2415,0.3985,0.1829
"PEACE VALLEY (PA-617)","PA00790","24h","USC00368388",25,92.493,0.1748,0.2071,0.2626
"PEACE VALLEY (PA-617)","PA00790","24h","USW00014793",44,87.162,0.1845,0.1634,0.1412
"PEACE VALLEY (PA-617)","PA00790","24h","USC00367239",61,84.387,0.1831,0.1798,0.1435
"PEACE VALLEY (PA-617)","PA00790","24h","USC00361080",29,95.427,0.1898,0.1438,0.1603
"PEACE VALLEY (PA-617)","PA00790","24h","USC00363437",53,79.676,0.1872,0.3013,0.2054
"PEACE VALLEY (PA-617)","PA00790","24h","USC00284653",38,81.753,0.1908,0.3193,0.2688
"PEACE VALLEY (PA-617)","PA00790","24h","USC00284635",89,86.986,0.1968,0.2603,0.1871
"PEACE VALLEY (PA-617)","PA00790","24h","USC00363435",44,72.104,0.2006,0.2409,0.1758
"PEACE VALLEY (PA-617)","PA00790","24h","USC00363488",21,76.383,0.1785,0.006,0.0608
"PEACE VALLEY (PA-617)","PA00790","24h","USC00363200",68,80.566,0.2029,0.2967,0.2283
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366370",58,87.152,0.2176,0.2611,0.1625
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366681",70,81.789,0.1969,0.2587,0.1388
"PEACE VALLEY (PA-617)","PA00790","24h","USC00369995",47,85.553,0.2054,0.312,0.1346
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366194",105,86.66,0.1842,0.1919,0.1693
"PEACE VALLEY (PA-617)","PA00790","24h","USC00361737",92,85.483,0.2126,0.3251,0.2051
"PEACE VALLEY (PA-617)","PA00790","24h","USC00368400",33,100.258,0.2307,0.3111,0.142
"PEACE VALLEY (PA-617)","PA00790","24h","USC00287486",30,85.639,0.1784,0.2661,0.2178
"PEACE VALLEY (PA-617)","PA00790","24h","USC00288880",30,92.814,0.2188,0.3573,0.2728
"PEACE VALLEY (PA-617)","PA00790","24h","USW00094732",50,92.635,0.2167,0.1919,0.0482
"PEACE VALLEY (PA-617)","PA00790","24h","USW00054782",27,85.738,0.2301,0.078,0.1442
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366904",56,78.438,0.1766,0.2907,0.2108
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366927",91,85.891,0.2217,0.3168,0.2367
"PEACE VALLEY (PA-617)","PA00790","24h","USW00014792",27,91.555,0.2589,0.2257,0.1627
"PEACE VALLEY (PA-617)","PA00790","24h","USC00360634",52,77.188,0.1553,0.1378,0.1149
"PEACE VALLEY (PA-617)","PA00790","24h","USC00360488",53,80.635,0.1997,0.3403,0.172
"PEACE VALLEY (PA-617)","PA00790","24h","USC00360222",21,77.787,0.174,0.2476,0.1392
"PEACE VALLEY (PA-617)","PA00790","24h","USC00360629",30,70.648,0.1453,0.2616,0.2263
"PEACE VALLEY (PA-617)","PA00790","24h","USC00288878",69,87.976,0.1749,0.1682,0.1584
"PEACE VALLEY (PA-617)","PA00790","24h","USC00360111",47,76.655,0.1658,0.0945,0.1393
"PEACE VALLEY (PA-617)","PA00790","24h","USC00367149",35,68.145,0.1709,0.172,0.1348
"PEACE VALLEY (PA-617)","PA00790","24h","USC00289363",59,90.314,0.2333,0.3694,0.336
"PEACE VALLEY (PA-617)","PA00790","24h","USC00362116",34,91.61,0.223,0.3291,0.1
"PEACE VALLEY (PA-617)","PA00790","24h","USC00283029",124,83.399,0.1924,0.2951,0.2468
"PEACE VALLEY (PA-617)","PA00790","24h","USC00366886",24,85.607,0.1898,0.3329,0.1904
"PEACE VALLEY (PA-617)","PA00790","24h","USW00014773",69,76.517,0.1783,0.2162,0.2138
"PEACE VALLEY (PA-617)","PA00790","24h","USC00286974",70,80.977,0.2076,0.2438,0.1956
